,,Max Altitude,Max Velocity,,Max Acceleration(G)
,,140025,139922,,12.2278
Time----------,Event----------,Altitude----------,Velocity----------,Acceleration(ft/s)----------,Acceleration(G)----------,High Acceleration(G)----------,Latitude(DD)----------,Longitude(DD)----------,Latitude(DDM)----------,Longitude(DDM)----------,GyroX----------,GyroY----------,GyroZ----------,Pitch Rate----------,Roll Rate----------,Yaw Rate----------,MagX----------,MagY----------,MagZ----------
00:01:43:502,,14033.7,-100.118,146.025,4.53859,1,32.9306,-106.883,N 32° 55.8377',W 106° 52.9866',59.9375,-68.25,-266.125,-68.25,59.9375,-266.125,0,2.22518e-307,9.34562e-307
00:01:44:518,,13919.4,-114.294,147.503,4.58455,2,32.9305,-106.883,N 32° 55.8322',W 106° 52.9904',12.9375,54.75,-301.188,54.75,12.9375,-301.188,0,2.22518e-307,9.34562e-307
00:01:45:534,,13787.6,-131.792,137.586,4.27629,2,32.9304,-106.883,N 32° 55.8246',W 106° 52.9914',-75.625,12.5,-252.063,12.5,-75.625,-252.063,0,2.22518e-307,9.34562e-307
00:01:46:550,,13684.7,-102.929,149.02,4.63169,2.23607,32.9303,-106.883,N 32° 55.8184',W 106° 52.9887',30.5625,-36.4375,-281.938,-36.4375,30.5625,-281.938,0,2.22518e-307,9.34562e-307
00:01:47:566,,13578.1,-106.53,143.6,4.46322,2.23607,32.9303,-106.883,N 32° 55.8153',W 106° 52.9856',49.375,1.3125,-343,1.3125,49.375,-343,0,2.22518e-307,9.34562e-307
00:01:48:582,,13460.6,-117.483,137,4.2581,1.41421,32.9302,-106.883,N 32° 55.8137',W 106° 52.9853',25.125,24,-304.25,24,25.125,-304.25,0,2.22518e-307,9.34562e-307
00:01:49:597,,13339.2,-121.437,134.452,4.17891,2,32.9302,-106.883,N 32° 55.8111',W 106° 52.9886',-32,-7.125,-363.813,-7.125,-32,-363.813,0,2.22518e-307,9.34562e-307
00:01:50:614,,13217.8,-121.432,117.348,3.64728,2,32.9301,-106.883,N 32° 55.8054',W 106° 52.9918',-39.625,-35.1875,-274.125,-35.1875,-39.625,-274.125,0,2.22518e-307,9.34562e-307
00:01:51:630,,13124.1,-93.6732,129.468,4.02399,2,32.93,-106.883,N 32° 55.7979',W 106° 52.9926',34.75,-112.375,-331.313,-112.375,34.75,-331.313,0,2.22518e-307,9.34562e-307
00:01:52:646,,13006.4,-117.65,163.392,5.07838,1.41421,32.9299,-106.883,N 32° 55.792',W 106° 52.9897',65.1875,28.75,-242.688,28.75,65.1875,-242.688,0,2.22518e-307,9.34562e-307
00:01:53:662,,12904.2,-102.202,140.746,4.37452,2.23607,32.9298,-106.883,N 32° 55.7892',W 106° 52.9873',5.25,37.5625,-314,37.5625,5.25,-314,0,2.22518e-307,9.34562e-307
00:01:54:678,,12778.3,-125.938,131.191,4.07756,2,32.9298,-106.883,N 32° 55.7881',W 106° 52.9878',-68.75,39.375,-291.188,39.375,-68.75,-291.188,0,2.22518e-307,9.34562e-307
00:01:55:695,,12665.4,-112.941,121.147,3.76538,2,32.9298,-106.883,N 32° 55.7858',W 106° 52.9917',-38.8125,-80.125,-326.938,-80.125,-38.8125,-326.938,0,2.22518e-307,9.34562e-307
00:01:56:710,,12557.6,-107.737,136.871,4.25409,2.23607,32.9297,-106.883,N 32° 55.7804',W 106° 52.9962',41.375,-85.3125,-235.25,-85.3125,41.375,-235.25,0,2.22518e-307,9.34562e-307
00:01:57:726,,12448.8,-108.78,147.727,4.5915,2.23607,32.9296,-106.883,N 32° 55.7733',W 106° 52.9976',52.6875,-42.5,-348.563,-42.5,52.6875,-348.563,0,2.22518e-307,9.34562e-307
00:01:58:743,,12331,-117.875,123.327,3.83311,1,32.9295,-106.883,N 32° 55.768',W 106° 52.9962',41.9375,-16.5,-319.188,-16.5,41.9375,-319.188,0,2.22518e-307,9.34562e-307
00:01:59:759,,12237.2,-93.7788,149.871,4.65815,2,32.9294,-106.883,N 32° 55.7659',W 106° 52.9949',23.8125,-33,-284.063,-33,23.8125,-284.063,0,2.22518e-307,9.34562e-307
00:02:00:775,,12127.7,-109.511,149.527,4.64746,2,32.9294,-106.883,N 32° 55.765',W 106° 52.9974',114.25,-54.6875,-373.5,-54.6875,114.25,-373.5,0,2.22518e-307,9.34562e-307
00:02:01:790,,12004.5,-123.194,138.488,4.30433,2.23607,32.9294,-106.883,N 32° 55.7624',W 106° 53.0027',-23.1875,36.625,-325.375,36.625,-23.1875,-325.375,0,2.22518e-307,9.34562e-307
00:02:02:807,,11900.5,-103.992,127.311,3.95694,2.23607,32.9293,-106.883,N 32° 55.7566',W 106° 53.0077',-32.375,-32.0625,-250.625,-32.0625,-32.375,-250.625,0,2.22518e-307,9.34562e-307
00:02:03:822,,11795.5,-105.032,136.972,4.25723,2,32.9292,-106.883,N 32° 55.7496',W 106° 53.0088',25.6875,-112.75,-307.938,-112.75,25.6875,-307.938,0,2.22518e-307,9.34562e-307
00:02:04:838,,11694,-101.417,141.675,4.40339,2.23607,32.9291,-106.883,N 32° 55.7447',W 106° 53.0075',35.5625,-15.75,-331.188,-15.75,35.5625,-331.188,0,2.22518e-307,9.34562e-307
00:02:05:855,,11563.4,-130.687,126.994,3.94711,1,32.929,-106.883,N 32° 55.7425',W 106° 53.007',195,29,-321.5,29,195,-321.5,0,2.22518e-307,9.34562e-307
00:02:06:870,,11473.3,-90.0386,123.296,3.83217,2.23607,32.929,-106.883,N 32° 55.7414',W 106° 53.0096',-153.438,-48.5625,-394.5,-48.5625,-153.438,-394.5,0,2.22518e-307,9.34562e-307
00:02:07:887,,11367.9,-105.396,145.703,4.5286,2.23607,32.929,-106.884,N 32° 55.7386',W 106° 53.0151',152.25,28,-217.875,28,152.25,-217.875,0,2.22518e-307,9.34562e-307
00:02:08:903,,11231.8,-136.148,152.198,4.73046,1.41421,32.9289,-106.884,N 32° 55.733',W 106° 53.0202',-99.6875,243.438,-24,243.438,-99.6875,-24,0,2.22518e-307,9.34562e-307
00:02:09:920,,11126.3,-105.471,131.129,4.07563,2.23607,32.9288,-106.884,N 32° 55.7263',W 106° 53.0214',54.9375,-1,-344.938,-1,54.9375,-344.938,0,2.22518e-307,9.34562e-307
00:02:10:935,,11015.8,-110.555,119.75,3.72195,2.23607,32.9287,-106.884,N 32° 55.7223',W 106° 53.0202',19.6875,-35.6875,-355.063,-35.6875,19.6875,-355.063,0,2.22518e-307,9.34562e-307
00:02:11:938,,10936.8,-78.916,158.389,4.92289,1.41421,32.9287,-106.884,N 32° 55.7215',W 106° 53.0205',82.25,-4.75,-290.688,-4.75,82.25,-290.688,0,2.22518e-307,9.34562e-307
00:02:12:950,,10820.2,-116.637,137.435,4.27163,2,32.9287,-106.884,N 32° 55.7204',W 106° 53.0249',370.25,90.6875,-299.313,90.6875,370.25,-299.313,0,2.22518e-307,9.34562e-307
00:02:13:966,,10711.7,-108.548,136.147,4.23158,2,32.9286,-106.884,N 32° 55.7165',W 106° 53.0306',213.75,10.625,-378.375,10.625,213.75,-378.375,0,2.22518e-307,9.34562e-307
00:02:14:982,,10597.2,-114.433,132.713,4.12487,1.73205,32.9285,-106.884,N 32° 55.71',W 106° 53.0339',5.875,19.5625,-320.125,19.5625,5.875,-320.125,0,2.22518e-307,9.34562e-307
00:02:15:999,,10493.5,-103.739,133.895,4.1616,2,32.9284,-106.884,N 32° 55.7042',W 106° 53.0336',45.875,0,-339.313,0,45.875,-339.313,0,2.22518e-307,9.34562e-307
00:02:17:014,,10402.1,-91.3727,120.989,3.76047,2.23607,32.9284,-106.884,N 32° 55.7018',W 106° 53.0321',47.1875,-7.5625,-303.5,-7.5625,47.1875,-303.5,0,2.22518e-307,9.34562e-307
00:02:18:030,,10274.2,-127.906,131.885,4.09911,1,32.9284,-106.884,N 32° 55.7012',W 106° 53.0337',-29.4375,-34.0625,-339.75,-34.0625,-29.4375,-339.75,0,2.22518e-307,9.34562e-307
00:02:19:045,,10156.5,-117.661,136.65,4.24722,2,32.9283,-106.884,N 32° 55.6995',W 106° 53.0386',254.75,-104.75,-413.438,-104.75,254.75,-413.438,0,2.22518e-307,9.34562e-307
00:02:20:062,,10057.4,-99.1723,142.582,4.43159,1.41421,32.9282,-106.884,N 32° 55.6946',W 106° 53.0435',-50.1875,36.0625,-229.125,36.0625,-50.1875,-229.125,0,2.22518e-307,9.34562e-307
00:02:21:079,,9944.48,-112.884,140.135,4.35553,2.23607,32.9281,-106.884,N 32° 55.6881',W 106° 53.045',148.938,-27.125,-376.25,-27.125,148.938,-376.25,0,2.22518e-307,9.34562e-307
00:02:22:095,,9846.87,-97.6135,139.011,4.32061,2.23607,32.9281,-106.884,N 32° 55.6837',W 106° 53.0431',-14.6875,-3.5,-293.625,-3.5,-14.6875,-293.625,0,2.22518e-307,9.34562e-307
00:02:23:110,,9743.03,-103.837,140.458,4.36556,2.23607,32.928,-106.884,N 32° 55.6825',W 106° 53.0425',-38.9375,24.1875,-258,24.1875,-38.9375,-258,0,2.22518e-307,9.34562e-307
00:02:24:127,,9644.32,-98.7107,143.771,4.46855,2.23607,32.928,-106.884,N 32° 55.6822',W 106° 53.0456',33.5625,42.125,-281.813,42.125,33.5625,-281.813,0,2.22518e-307,9.34562e-307
00:02:25:142,,9543.33,-100.99,146.08,4.5403,2.23607,32.928,-106.884,N 32° 55.6791',W 106° 53.0506',116.625,51.1875,-271.313,51.1875,116.625,-271.313,0,2.22518e-307,9.34562e-307
00:02:26:158,,9415.94,-127.388,127.424,3.96045,2,32.9279,-106.884,N 32° 55.6731',W 106° 53.0538',-31,24.9375,-358,24.9375,-31,-358,0,2.22518e-307,9.34562e-307
00:02:27:175,,9341.05,-74.89,158.11,4.91422,2.23607,32.9278,-106.884,N 32° 55.667',W 106° 53.0528',-10.6875,-7.0625,-357.188,-7.0625,-10.6875,-357.188,0,2.22518e-307,9.34562e-307
00:02:28:190,,9206.37,-134.686,130.976,4.07085,2.23607,32.9277,-106.884,N 32° 55.6639',W 106° 53.0504',23.4375,36.6875,-322,36.6875,23.4375,-322,0,2.22518e-307,9.34562e-307
00:02:29:207,,9090.6,-115.769,139.229,4.32738,2.44949,32.9277,-106.884,N 32° 55.6632',W 106° 53.05',14.6875,-16.5625,-217.188,-16.5625,14.6875,-217.188,0,2.22518e-307,9.34562e-307
00:02:30:222,,8993.11,-97.4887,132.947,4.13212,1,32.9277,-106.884,N 32° 55.6616',W 106° 53.0531',49.75,-52.8125,-366.813,-52.8125,49.75,-366.813,0,2.22518e-307,9.34562e-307
00:02:31:239,,8903.13,-89.9773,147.357,4.58,2,32.9276,-106.884,N 32° 55.6575',W 106° 53.0576',64.1875,30.4375,-346.313,30.4375,64.1875,-346.313,0,2.22518e-307,9.34562e-307
00:02:32:242,,8780.05,-123.08,137.992,4.28893,1,32.9275,-106.884,N 32° 55.6508',W 106° 53.06',88.375,51.0625,-306.563,51.0625,88.375,-306.563,0,2.22518e-307,9.34562e-307
00:02:33:253,,8687.75,-92.3046,132.265,4.11093,2,32.9274,-106.884,N 32° 55.6439',W 106° 53.0589',138.125,138.063,-270.938,138.063,138.125,-270.938,0,2.22518e-307,9.34562e-307
00:02:34:270,,8615.87,-71.882,131.209,4.07812,2.23607,32.9273,-106.884,N 32° 55.6395',W 106° 53.056',-83.4375,62.6875,-230.625,62.6875,-83.4375,-230.625,0,2.22518e-307,9.34562e-307
00:02:35:286,,8494.34,-121.524,128.221,3.98523,2,32.9273,-106.884,N 32° 55.6378',W 106° 53.0554',77.75,-165.688,-372.813,-165.688,77.75,-372.813,0,2.22518e-307,9.34562e-307
00:02:36:302,,8401.22,-93.1238,136.822,4.25256,1.41421,32.9273,-106.884,N 32° 55.6353',W 106° 53.0583',43,33.125,-336.438,33.125,43,-336.438,0,2.22518e-307,9.34562e-307
00:02:37:318,,8302.14,-99.0795,173.019,5.3776,2,32.9272,-106.884,N 32° 55.6294',W 106° 53.0623',40.6875,20.875,-273.938,20.875,40.6875,-273.938,0,2.22518e-307,9.34562e-307
00:02:38:334,,8171.49,-130.649,134.653,4.18514,2.23607,32.927,-106.884,N 32° 55.6217',W 106° 53.0626',73.625,56.625,-312.188,56.625,73.625,-312.188,0,2.22518e-307,9.34562e-307
00:02:39:350,,8059.94,-111.548,148.169,4.60523,2.44949,32.9269,-106.884,N 32° 55.6158',W 106° 53.0593',-43.0625,44.25,-252.625,44.25,-43.0625,-252.625,0,2.22518e-307,9.34562e-307
00:02:40:366,,7986.62,-73.3202,129.017,4.00999,1,32.9269,-106.884,N 32° 55.6126',W 106° 53.0566',-26.6875,5.4375,-266.313,5.4375,-26.6875,-266.313,0,2.22518e-307,9.34562e-307
00:02:41:382,,7869.59,-117.035,139.79,4.3448,2.23607,32.9269,-106.884,N 32° 55.611',W 106° 53.0562',-25.3125,33.6875,-268.375,33.6875,-25.3125,-268.375,0,2.22518e-307,9.34562e-307
00:02:42:398,,7776.68,-92.9029,138.39,4.3013,2.23607,32.9268,-106.884,N 32° 55.6086',W 106° 53.0584',44.5,120.75,-175,120.75,44.5,-175,0,2.22518e-307,9.34562e-307
00:02:43:415,,7686.09,-90.5888,129.059,4.01128,2.23607,32.9267,-106.884,N 32° 55.604',W 106° 53.0623',13.4375,23.5,-270.063,23.5,13.4375,-270.063,0,2.22518e-307,9.34562e-307
00:02:44:430,,7564.91,-121.188,136.858,4.2537,1,32.9266,-106.884,N 32° 55.5971',W 106° 53.064',-7.9375,16.4375,-309.938,16.4375,-7.9375,-309.938,0,2.22518e-307,9.34562e-307
00:02:45:446,,7467.65,-97.2591,128.832,4.00423,1,32.9265,-106.884,N 32° 55.5906',W 106° 53.0621',197.5,-25.25,-380.688,-25.25,197.5,-380.688,0,2.22518e-307,9.34562e-307
00:02:46:462,,7376.34,-91.3088,131.591,4.08998,2,32.9265,-106.884,N 32° 55.5871',W 106° 53.059',-21.4375,36.1875,-353.125,36.1875,-21.4375,-353.125,0,2.22518e-307,9.34562e-307
00:02:47:478,,7296.56,-79.777,142.482,4.42849,2,32.9264,-106.884,N 32° 55.5859',W 106° 53.0587',-15.875,48.9375,-325.813,48.9375,-15.875,-325.813,0,2.22518e-307,9.34562e-307
00:02:48:482,,7182.09,-114.474,137.253,4.26595,2,32.9264,-106.884,N 32° 55.5837',W 106° 53.0615',-23.125,73.4375,-289.75,73.4375,-23.125,-289.75,0,2.22518e-307,9.34562e-307
00:02:49:494,,6990.23,-191.854,133.772,4.15778,1.73205,32.9262,-106.884,N 32° 55.5714',W 106° 53.0659',11.4375,-61.25,-280.438,-61.25,11.4375,-280.438,0,2.22518e-307,9.34562e-307
00:02:50:510,,6891.57,-98.6651,147.769,4.5928,1,32.9261,-106.884,N 32° 55.565',W 106° 53.0627',39.4375,-49.1875,-217.375,-49.1875,39.4375,-217.375,0,2.22518e-307,9.34562e-307
00:02:51:526,,6797.97,-93.6029,150.754,4.68559,1,32.926,-106.884,N 32° 55.5624',W 106° 53.059',81.1875,-60.125,-272.688,-60.125,81.1875,-272.688,0,2.22518e-307,9.34562e-307
00:02:52:527,,6674.65,-123.318,153.109,4.75877,1.41421,32.926,-106.884,N 32° 55.5611',W 106° 53.0588',110.313,150.563,-281.875,150.563,110.313,-281.875,0,2.22518e-307,9.34562e-307
00:02:53:541,,6586.02,-88.6312,129.309,4.01906,2,32.926,-106.884,N 32° 55.5578',W 106° 53.0611',-11.5625,137.25,-264.5,137.25,-11.5625,-264.5,0,2.22518e-307,9.34562e-307
00:02:54:558,,6446.68,-139.333,128.354,3.98938,2.23607,32.9259,-106.884,N 32° 55.5519',W 106° 53.0633',-86.125,-87.1875,-282,-87.1875,-86.125,-282,0,2.22518e-307,9.34562e-307
00:02:55:573,,6389.17,-57.515,150.738,4.68509,1,32.9257,-106.884,N 32° 55.5447',W 106° 53.0626',74.0625,-105.625,-318.25,-105.625,74.0625,-318.25,0,2.22518e-307,9.34562e-307
00:02:56:589,,6283.02,-106.145,140.542,4.36819,2,32.9256,-106.884,N 32° 55.5387',W 106° 53.0585',-11.25,146.375,-228.688,146.375,-11.25,-228.688,0,2.22518e-307,9.34562e-307
00:02:57:606,,6183.06,-99.9635,132.356,4.11376,2.23607,32.9256,-106.884,N 32° 55.5352',W 106° 53.0539',-40.9375,40.1875,-239.375,40.1875,-40.9375,-239.375,0,2.22518e-307,9.34562e-307
00:02:58:620,,6090.38,-92.6779,122.529,3.80833,2,32.9256,-106.884,N 32° 55.5339',W 106° 53.0511',-27.875,-90.375,-337.375,-90.375,-27.875,-337.375,0,2.22518e-307,9.34562e-307
00:02:59:637,,6014.97,-75.4142,137.46,4.2724,2,32.9255,-106.884,N 32° 55.5326',W 106° 53.0514',82.4375,-47.8125,-293.438,-47.8125,82.4375,-293.438,0,2.22518e-307,9.34562e-307
00:03:00:653,,5915.85,-99.117,135.383,4.20785,1,32.9255,-106.884,N 32° 55.5289',W 106° 53.0534',62.9375,-5.0625,-340.875,-5.0625,62.9375,-340.875,0,2.22518e-307,9.34562e-307
00:03:01:669,,5798.63,-117.226,131.615,4.09073,2,32.9254,-106.884,N 32° 55.523',W 106° 53.0542',51.4375,102.125,-289.875,102.125,51.4375,-289.875,0,2.22518e-307,9.34562e-307
00:03:02:685,,5724.67,-73.9547,126.424,3.92937,2,32.9253,-106.884,N 32° 55.5167',W 106° 53.0523',14.1875,135.063,-259.563,135.063,14.1875,-259.563,0,2.22518e-307,9.34562e-307
00:03:03:702,,5605.1,-119.57,123.712,3.8451,2.23607,32.9252,-106.884,N 32° 55.5116',W 106° 53.0479',-28.3125,56.875,-255.75,56.875,-28.3125,-255.75,0,2.22518e-307,9.34562e-307
00:03:04:717,,5542.63,-62.4697,115.447,3.5882,1.41421,32.9252,-106.884,N 32° 55.5091',W 106° 53.0432',-24.0625,-93.9375,-340.375,-93.9375,-24.0625,-340.375,0,2.22518e-307,9.34562e-307
00:03:05:732,,5450.3,-92.3354,138.835,4.31512,1,32.9251,-106.884,N 32° 55.5088',W 106° 53.0411',83.0625,30.625,-243.875,30.625,83.0625,-243.875,0,2.22518e-307,9.34562e-307
00:03:06:749,,5354.45,-95.8496,126.014,3.91663,2.23607,32.9251,-106.884,N 32° 55.5074',W 106° 53.0425',-21.25,141.125,-302.438,141.125,-21.25,-302.438,0,2.22518e-307,9.34562e-307
00:03:07:765,,5248.7,-105.741,126.625,3.93564,1,32.925,-106.884,N 32° 55.5027',W 106° 53.0438',17.75,15.5625,-291.813,15.5625,17.75,-291.813,0,2.22518e-307,9.34562e-307
00:03:08:781,,5185.43,-63.2757,148.717,4.62226,1,32.925,-106.884,N 32° 55.497',W 106° 53.0416',46.625,-53.3125,-273.875,-53.3125,46.625,-273.875,0,2.22518e-307,9.34562e-307
00:03:09:798,,5064.13,-121.301,141.586,4.40062,2.23607,32.9249,-106.884,N 32° 55.4935',W 106° 53.0365',76.8125,65.125,-327.125,65.125,76.8125,-327.125,0,2.22518e-307,9.34562e-307
00:03:10:814,,4966.82,-97.306,139.202,4.32654,2,32.9249,-106.884,N 32° 55.4928',W 106° 53.0325',71.125,45.75,-365.125,45.75,71.125,-365.125,0,2.22518e-307,9.34562e-307
00:03:11:830,,4865.34,-101.479,127.178,3.95281,2,32.9249,-106.884,N 32° 55.4932',W 106° 53.0317',-25.875,113.625,-279.625,113.625,-25.875,-279.625,0,2.22518e-307,9.34562e-307
00:03:12:846,,4784.62,-80.7273,126.238,3.9236,2,32.9249,-106.884,N 32° 55.4916',W 106° 53.0331',-97.125,-62.5625,-393.875,-62.5625,-97.125,-393.875,0,2.22518e-307,9.34562e-307
00:03:13:862,,4672.61,-112.008,136.854,4.25356,2.23607,32.9248,-106.884,N 32° 55.4873',W 106° 53.034',-14.0625,34.0625,-208.438,34.0625,-14.0625,-208.438,0,2.22518e-307,9.34562e-307
00:03:14:877,,4560.62,-111.984,137.155,4.26291,2,32.9247,-106.884,N 32° 55.4815',W 106° 53.0319',165.563,208.125,-35.0625,208.125,165.563,-35.0625,0,2.22518e-307,9.34562e-307
00:03:15:878,,4504.59,-56.0289,125.541,3.90193,1.41421,32.9246,-106.884,N 32° 55.4768',W 106° 53.0269',56.8125,-49.5625,-344.813,-49.5625,56.8125,-344.813,0,2.22518e-307,9.34562e-307
00:03:16:894,,4404.94,-99.6498,143.459,4.45884,2.23607,32.9246,-106.884,N 32° 55.4745',W 106° 53.0207',75,91.375,-283.875,91.375,75,-283.875,0,2.22518e-307,9.34562e-307
00:03:17:909,,4319.88,-85.0622,133.738,4.15671,2,32.9246,-106.884,N 32° 55.4743',W 106° 53.0161',-53.8125,123.813,-262.438,123.813,-53.8125,-262.438,0,2.22518e-307,9.34562e-307
00:03:18:926,,4217.89,-101.995,143.874,4.47174,2,32.9246,-106.884,N 32° 55.4744',W 106° 53.0147',73.0625,-48.625,-291.813,-48.625,73.0625,-291.813,0,2.22518e-307,9.34562e-307
00:03:19:941,,4139.51,-78.3765,134.365,4.1762,1.41421,32.9245,-106.884,N 32° 55.4728',W 106° 53.0152',5.8125,31.6875,-359.188,31.6875,5.8125,-359.188,0,2.22518e-307,9.34562e-307
00:03:20:958,,4037.36,-102.147,159.996,4.97285,1.41421,32.9245,-106.884,N 32° 55.4687',W 106° 53.0148',128.5,2.8125,-279,2.8125,128.5,-279,0,2.22518e-307,9.34562e-307
00:03:21:974,,3935.18,-102.183,126.483,3.93123,2,32.9244,-106.884,N 32° 55.464',W 106° 53.0114',78.625,85.25,-297.438,85.25,78.625,-297.438,0,2.22518e-307,9.34562e-307
00:03:22:990,,3853.16,-82.0175,125.647,3.90525,1,32.9244,-106.883,N 32° 55.4611',W 106° 53.0059',46.8125,67.1875,-321.438,67.1875,46.8125,-321.438,0,2.22518e-307,9.34562e-307
00:03:24:005,,3785.76,-67.4075,146.731,4.56056,1.41421,32.9244,-106.883,N 32° 55.4613',W 106° 53.0006',-45.3125,5.9375,-291.313,5.9375,-45.3125,-291.313,0,2.22518e-307,9.34562e-307
00:03:25:022,,3685.45,-100.308,133.463,4.14815,2.23607,32.9244,-106.883,N 32° 55.4629',W 106° 52.9982',29.0625,35.3125,-307.125,35.3125,29.0625,-307.125,0,2.22518e-307,9.34562e-307
00:03:26:038,,3598.34,-87.1095,136.741,4.25005,2.23607,32.9244,-106.883,N 32° 55.4639',W 106° 52.999',-21,7.5,-302.938,7.5,-21,-302.938,0,2.22518e-307,9.34562e-307
00:03:27:053,,3498.61,-99.7236,146.794,4.56252,1,32.9244,-106.883,N 32° 55.4628',W 106° 53.0005',60.875,-30.75,-263.688,-30.75,60.875,-263.688,0,2.22518e-307,9.34562e-307
00:03:28:069,,3404.18,-94.4334,135.721,4.21835,2.23607,32.9243,-106.883,N 32° 55.4598',W 106° 53.0002',120.438,91.8125,-342.188,91.8125,120.438,-342.188,0,2.22518e-307,9.34562e-307
00:03:29:070,,3314.28,-89.8987,116.925,3.63416,1.73205,32.9243,-106.883,N 32° 55.4572',W 106° 52.997',-8.125,102.438,-337.188,102.438,-8.125,-337.188,0,2.22518e-307,9.34562e-307
00:03:30:085,,3229.23,-85.0475,121.982,3.79133,2,32.9243,-106.883,N 32° 55.4568',W 106° 52.992',-58.8125,46.625,-286.375,46.625,-58.8125,-286.375,0,2.22518e-307,9.34562e-307
00:03:31:101,,3133.82,-95.4103,129.169,4.01469,1,32.9243,-106.883,N 32° 55.4591',W 106° 52.9875',-66.6875,15.3125,-250.063,15.3125,-66.6875,-250.063,0,2.22518e-307,9.34562e-307
00:03:32:117,,3048.9,-84.9242,123.554,3.84017,2,32.9244,-106.883,N 32° 55.4626',W 106° 52.9856',-26.5625,-8.3125,-318.438,-8.3125,-26.5625,-318.438,0,2.22518e-307,9.34562e-307
00:03:33:133,,2965.25,-83.6477,121.989,3.79155,2.23607,32.9244,-106.883,N 32° 55.4652',W 106° 52.9861',13.5,5.375,-311.25,5.375,13.5,-311.25,0,2.22518e-307,9.34562e-307
00:03:34:148,,2799.65,-165.599,130.929,4.06941,1.41421,32.9244,-106.883,N 32° 55.4645',W 106° 52.9845',79.75,6.375,-276.125,6.375,79.75,-276.125,0,2.22518e-307,9.34562e-307
00:03:35:165,,2696.45,-103.2,130.457,4.05474,2,32.9244,-106.883,N 32° 55.4647',W 106° 52.9792',45,72.5,-309.5,72.5,45,-309.5,0,2.22518e-307,9.34562e-307
00:03:36:181,,2605.04,-91.4183,133.344,4.14447,1,32.9245,-106.883,N 32° 55.4676',W 106° 52.9732',-41.5625,74.9375,-323.563,74.9375,-41.5625,-323.563,0,2.22518e-307,9.34562e-307
00:03:37:197,,2510.76,-94.2752,125.926,3.91389,2.23607,32.9245,-106.883,N 32° 55.4728',W 106° 52.9692',-13.0625,89.75,-360.25,89.75,-13.0625,-360.25,0,2.22518e-307,9.34562e-307
00:03:38:213,,2431.26,-79.504,129.565,4.027,1.41421,32.9246,-106.883,N 32° 55.4778',W 106° 52.9683',-62.4375,45.25,-346.375,45.25,-62.4375,-346.375,0,2.22518e-307,9.34562e-307
00:03:39:230,,2254.97,-176.284,152.015,4.72477,2,32.9247,-106.883,N 32° 55.4812',W 106° 52.9683',97.0625,-4.8125,-254.188,-4.8125,97.0625,-254.188,0,2.22518e-307,9.34562e-307
00:03:40:244,,2174.72,-80.2488,128.143,3.98282,2,32.9247,-106.883,N 32° 55.4813',W 106° 52.9648',144.375,45,-379.5,45,144.375,-379.5,0,2.22518e-307,9.34562e-307
00:03:41:260,,2062.23,-112.493,127.538,3.96399,1,32.9247,-106.883,N 32° 55.4832',W 106° 52.959',71,87.0625,-67.375,87.0625,71,-67.375,0,2.22518e-307,9.34562e-307
00:03:42:261,,1982.46,-79.7735,133.396,4.14608,1,32.9248,-106.883,N 32° 55.4881',W 106° 52.9539',-49.0625,-105.813,-308.75,-105.813,-49.0625,-308.75,0,2.22518e-307,9.34562e-307
00:03:43:277,,1919.87,-62.5904,125.675,3.9061,1.73205,32.9249,-106.883,N 32° 55.494',W 106° 52.952',59.5,94.8125,-290.313,94.8125,59.5,-290.313,0,2.22518e-307,9.34562e-307
00:03:44:292,,1811.64,-108.228,129.368,4.02088,2,32.925,-106.883,N 32° 55.4985',W 106° 52.9525',-7.3125,114.25,-283.25,114.25,-7.3125,-283.25,0,2.22518e-307,9.34562e-307
00:03:45:309,,1732.48,-79.1608,120.314,3.73948,2.23607,32.925,-106.883,N 32° 55.5003',W 106° 52.953',-41.5,41.8125,-366.5,41.8125,-41.5,-366.5,0,2.22518e-307,9.34562e-307
00:03:46:325,,1660.93,-71.5522,156.372,4.86019,2,32.925,-106.883,N 32° 55.5004',W 106° 52.9502',7.625,-24.25,-313,-24.25,7.625,-313,0,2.22518e-307,9.34562e-307
00:03:47:341,,1555.57,-105.354,128.363,3.98965,1,32.925,-106.882,N 32° 55.5021',W 106° 52.9447',106.75,-18.3125,-327.063,-18.3125,106.75,-327.063,0,2.22518e-307,9.34562e-307
00:03:48:356,,1458.6,-96.9736,130.498,4.05601,1,32.9251,-106.882,N 32° 55.5066',W 106° 52.9396',9.75,-56.3125,-380.875,-56.3125,9.75,-380.875,0,2.22518e-307,9.34562e-307
00:03:49:372,,1361.58,-97.0197,113.53,3.52864,2.23607,32.9252,-106.882,N 32° 55.5122',W 106° 52.9382',-69.375,-45.6875,-316.563,-45.6875,-69.375,-316.563,0,2.22518e-307,9.34562e-307
00:03:50:388,,1239.21,-122.368,20.2243,0.628592,1,32.9252,-106.882,N 32° 55.5147',W 106° 52.9352',-1312.38,-144.75,-548.938,-144.75,-1312.38,-548.938,0,2.22518e-307,9.34562e-307
00:03:51:405,,1137.2,-102.01,137.998,4.28912,5.09902,32.9253,-106.882,N 32° 55.5168',W 106° 52.9374',1066.94,281.438,17.75,281.438,1066.94,17.75,0,2.22518e-307,9.34562e-307
