Time----------,Event----------,Altitude----------,Velocity----------,Acceleration----------,Latitude----------,Longitude----------,GyroX----------,GyroY----------,GyroZ----------,Pitch Rate----------,Roll Rate----------,Yaw Rate----------,MagX----------,MagY----------,MagZ----------
00:00:58:791,,31113.8,-168.605,61966.1,43.7918,-120.654,N 43° 47.506',W 120° 39.2345',64092,63547,64995,52300,1104,63053,0,4.49103e+269,2.99201e-312
00:00:59:804,,30910.2,-203.583,89957.8,43.792,-120.654,N 43° 47.5223',W 120° 39.2303',3254,63212,1643,-60838,-335,-63352,0,4.49103e+269,2.99201e-312
00:01:00:817,,30743.1,-167.091,63541,43.7924,-120.654,N 43° 47.5416',W 120° 39.2282',63458,60382,2857,60204,-2830,1214,0,4.49103e+269,2.99201e-312
00:01:01:830,,30876.9,133.767,7968.12,43.7927,-120.654,N 43° 47.5598',W 120° 39.227',61271,200,5258,-2187,-60182,2401,0,4.49103e+269,2.99201e-312
00:01:02:843,,30539.7,-337.126,61978.2,43.7929,-120.654,N 43° 47.5766',W 120° 39.2274',2145,63978,6677,-59126,63778,1419,0,4.49103e+269,2.99201e-312
00:01:03:856,,30406.8,-132.923,67390,43.7932,-120.654,N 43° 47.5931',W 120° 39.2361',3065,62172,4774,920,-1806,-1903,0,4.49103e+269,2.99201e-312
00:01:04:870,,30227.1,-179.689,65725.5,43.7936,-120.654,N 43° 47.616',W 120° 39.2399',1537,64517,4563,-1528,2345,-211,0,4.49103e+269,2.99201e-312
00:01:05:883,,30069.6,-157.523,13364.1,43.794,-120.654,N 43° 47.6403',W 120° 39.2384',1322,64833,4581,-215,316,18,0,4.49103e+269,2.99201e-312
00:01:06:896,,29906.1,-163.511,11366.1,43.7943,-120.654,N 43° 47.6602',W 120° 39.2371',2171,64627,4677,849,-206,96,0,4.49103e+269,2.99201e-312
00:01:07:909,,29769.5,-136.629,66016.8,43.7946,-120.654,N 43° 47.6769',W 120° 39.237',2932,63739,4112,761,-888,-565,0,4.49103e+269,2.99201e-312
00:01:08:922,,29601,-168.501,65292,43.7949,-120.654,N 43° 47.6936',W 120° 39.242',2229,62889,4339,-703,-850,227,0,4.49103e+269,2.99201e-312
00:01:09:935,,29439.5,-161.46,65521.8,43.7952,-120.654,N 43° 47.714',W 120° 39.2489',1883,62069,4452,-346,-820,113,0,4.49103e+269,2.99201e-312
00:01:10:943,,29299.3,-140.146,66036.5,43.7956,-120.654,N 43° 47.7367',W 120° 39.2514',2050,61807,4083,167,-262,-369,0,4.49103e+269,2.99201e-312
00:01:11:945,,29159.1,-140.243,64900.9,43.796,-120.654,N 43° 47.7593',W 120° 39.2486',1580,62304,3043,-470,497,-1040,0,4.49103e+269,2.99201e-312
00:01:12:958,,29017.1,-142.011,65636.6,43.7963,-120.654,N 43° 47.7784',W 120° 39.2447',1563,62906,3847,-17,602,804,0,4.49103e+269,2.99201e-312
00:01:13:971,,28859.2,-157.912,65336.9,43.7966,-120.654,N 43° 47.7943',W 120° 39.2455',1648,62773,4255,85,-133,408,0,4.49103e+269,2.99201e-312
00:01:14:983,,28713.8,-145.374,12488.7,43.7969,-120.654,N 43° 47.8122',W 120° 39.2516',1584,63191,3510,-64,418,-745,0,4.49103e+269,2.99201e-312
00:01:15:997,,28575.8,-137.984,12030.4,43.7972,-120.654,N 43° 47.8342',W 120° 39.2565',1231,63489,4326,-353,298,816,0,4.49103e+269,2.99201e-312
00:01:17:009,,28414,-161.848,13463,43.7976,-120.654,N 43° 47.8581',W 120° 39.2551',1360,63769,4304,129,280,-22,0,4.49103e+269,2.99201e-312
