,,Max Altitude,Max Velocity,,Max Acceleration(G)
,,29971.1,4373.66,,22.554
Time----------,Event----------,Altitude----------,Velocity----------,Acceleration(ft/s)----------,Acceleration(G)----------,High Acceleration(G)----------,Latitude(DD)----------,Longitude(DD)----------,Latitude(DDM)----------,Longitude(DDM)----------,GyroX----------,GyroY----------,GyroZ----------,Pitch Rate----------,Roll Rate----------,Yaw Rate----------,MagX----------,MagY----------,MagZ----------
00:03:57:633,,5349.07,17.7087,142.684,4.43476,0,43.7807,-120.636,N 43° 46.841',W 120° 38.168',1.25,-221.438,-100.875,-221.438,1.25,-100.875,0,4.55856e-312,3.14082e-317
00:03:58:649,,5279.04,-70.0394,214.038,6.65252,0,43.7807,-120.636,N 43° 46.8392',W 120° 38.1742',349.75,-164.125,271.75,-164.125,349.75,271.75,0,4.55856e-312,3.14082e-317
00:03:59:666,,5148.95,-130.085,210.786,6.55143,0,43.7806,-120.636,N 43° 46.8347',W 120° 38.171',-73.375,250.5,-5.625,250.5,-73.375,-5.625,0,4.55856e-312,3.14082e-317
00:04:00:681,,4358.62,-790.331,200.776,6.24032,0,43.7806,-120.636,N 43° 46.8377',W 120° 38.167',-233.188,-11.1875,367.938,-11.1875,-233.188,367.938,0,4.55856e-312,3.14082e-317
00:04:01:697,,4243.62,-114.995,153.356,4.76646,0,43.7807,-120.636,N 43° 46.8412',W 120° 38.1709',-21.625,228.438,348.25,228.438,-21.625,348.25,0,4.55856e-312,3.14082e-317
00:04:02:713,,4130.82,-112.808,199.327,6.19528,0,43.7807,-120.636,N 43° 46.8403',W 120° 38.1768',-833.625,-167.625,327,-167.625,-833.625,327,0,4.55856e-312,3.14082e-317
00:04:03:730,,4010.97,-119.847,214.971,6.68152,0,43.7806,-120.636,N 43° 46.8354',W 120° 38.1748',-11.0625,233.438,288.625,233.438,-11.0625,288.625,0,4.55856e-312,3.14082e-317
00:04:04:746,,3908.5,-102.472,201.664,6.26792,0,43.7806,-120.636,N 43° 46.8357',W 120° 38.1701',218.188,11.0625,240.063,11.0625,218.188,240.063,0,4.55856e-312,3.14082e-317
00:04:05:761,,3806,-102.498,215.18,6.68801,0,43.7806,-120.636,N 43° 46.8384',W 120° 38.1732',3.8125,70.3125,245.063,70.3125,3.8125,245.063,0,4.55856e-312,3.14082e-317
00:04:06:777,,3708.03,-97.9662,207.292,6.44284,0,43.7806,-120.636,N 43° 46.8353',W 120° 38.1767',-228.875,153.313,175.813,153.313,-228.875,175.813,0,4.55856e-312,3.14082e-317
00:04:07:793,,3578.57,-129.462,164.152,5.10201,0,43.7805,-120.636,N 43° 46.8328',W 120° 38.1753',-42.375,139.688,326.25,139.688,-42.375,326.25,0,4.55856e-312,3.14082e-317
00:04:08:809,,3486.17,-92.4041,224.323,6.97217,0,43.7806,-120.636,N 43° 46.8349',W 120° 38.1741',-386.313,189.063,185.5,189.063,-386.313,185.5,0,4.55856e-312,3.14082e-317
00:04:09:826,,3354.12,-132.044,204.932,6.36949,0,43.7806,-120.636,N 43° 46.838',W 120° 38.1794',193.875,142.188,226.375,142.188,193.875,226.375,0,4.55856e-312,3.14082e-317
00:04:10:841,,3248.53,-105.594,200.604,6.23498,0,43.7806,-120.636,N 43° 46.8357',W 120° 38.1871',-434.125,91.875,295,91.875,-434.125,295,0,4.55856e-312,3.14082e-317
00:04:11:857,,3158.1,-90.432,191.709,5.95849,0,43.7805,-120.636,N 43° 46.8313',W 120° 38.1866',165.188,141.313,403.063,141.313,165.188,403.063,0,4.55856e-312,3.14082e-317
00:04:12:873,,3051.77,-106.331,207.581,6.45183,0,43.7806,-120.636,N 43° 46.8341',W 120° 38.1835',-1007.5,223.313,145.125,223.313,-1007.5,145.125,0,4.55856e-312,3.14082e-317
00:04:13:890,,2958.8,-92.9677,198.728,6.17665,0,43.7806,-120.636,N 43° 46.8366',W 120° 38.1892',107.625,193,221.438,193,107.625,221.438,0,4.55856e-312,3.14082e-317
00:04:14:905,,2816.26,-142.535,178.471,5.54707,0,43.7806,-120.637,N 43° 46.8339',W 120° 38.1927',154.75,154.75,285.688,154.75,154.75,285.688,0,4.55856e-312,3.14082e-317
00:04:15:921,,2720.57,-95.6964,228.329,7.09671,0,43.7806,-120.636,N 43° 46.8336',W 120° 38.1878',198.313,108.813,269.813,108.813,198.313,269.813,0,4.55856e-312,3.14082e-317
00:04:16:938,,2644.15,-76.4223,213.117,6.6239,0,43.7806,-120.636,N 43° 46.8366',W 120° 38.1886',-51.8125,-19.875,200.688,-19.875,-51.8125,200.688,0,4.55856e-312,3.14082e-317
00:04:17:954,,2531.71,-112.438,211.694,6.57966,0,43.7806,-120.637,N 43° 46.8351',W 120° 38.195',99.875,278.625,255.188,278.625,99.875,255.188,0,4.55856e-312,3.14082e-317
00:04:18:969,,2438.87,-92.84,171.344,5.32555,0,43.7805,-120.637,N 43° 46.8312',W 120° 38.1945',64.4375,-25,320.063,-25,64.4375,320.063,0,4.55856e-312,3.14082e-317
00:04:19:986,,2306.99,-131.883,182.241,5.66423,0,43.7805,-120.637,N 43° 46.8319',W 120° 38.1901',347.438,191.188,229.625,191.188,347.438,229.625,0,4.55856e-312,3.14082e-317
00:04:21:002,,2209.09,-97.893,172.025,5.34671,0,43.7806,-120.637,N 43° 46.8352',W 120° 38.1913',-125.188,195.375,219.125,195.375,-125.188,219.125,0,4.55856e-312,3.14082e-317
00:04:22:017,,2102.82,-106.276,228.728,7.10909,0,43.7805,-120.637,N 43° 46.8329',W 120° 38.1981',-87.375,103.375,227.625,103.375,-87.375,227.625,0,4.55856e-312,3.14082e-317
00:04:23:034,,2007.53,-95.2864,178.554,5.54963,0,43.7805,-120.637,N 43° 46.8308',W 120° 38.1962',282.563,127.5,238.875,127.5,282.563,238.875,0,4.55856e-312,3.14082e-317
00:04:24:050,,1923.14,-84.3922,175.039,5.44039,0,43.7806,-120.637,N 43° 46.8349',W 120° 38.1937',-0.1875,227.438,312.188,227.438,-0.1875,312.188,0,4.55856e-312,3.14082e-317
00:04:25:066,,1730.26,-192.882,150.854,4.68869,0,43.7806,-120.637,N 43° 46.8377',W 120° 38.1975',-431.375,388.438,114.938,388.438,-431.375,114.938,0,4.55856e-312,3.14082e-317
00:04:26:082,,1649.87,-80.3892,107.509,3.34147,0,43.7806,-120.637,N 43° 46.8373',W 120° 38.1987',-747.938,392.563,38.625,392.563,-747.938,38.625,0,4.55856e-312,3.14082e-317
00:04:27:097,,1532.93,-116.936,122.722,3.81432,0,43.7806,-120.637,N 43° 46.8371',W 120° 38.2008',-387.125,-81.8125,1.1875,-81.8125,-387.125,1.1875,0,4.55856e-312,3.14082e-317
00:04:28:113,,1454.66,-78.2709,17.4014,0.540853,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-356.813,-146.438,100.625,-146.438,-356.813,100.625,0,4.55856e-312,3.14082e-317
00:04:29:130,,1434.71,-19.9472,71.0757,2.2091,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,431.188,-66.375,213.625,-66.375,431.188,213.625,0,4.55856e-312,3.14082e-317
00:04:30:145,,1411.84,-22.8752,19.5675,0.608177,0,43.7805,-120.637,N 43° 46.8296',W 120° 38.1924',182.5,92,94.875,92,182.5,94.875,0,4.55856e-312,3.14082e-317
00:04:31:146,,1398.45,-13.3909,27.4279,0.852487,0,43.7806,-120.637,N 43° 46.8337',W 120° 38.1986',386.938,-189.813,197.063,-189.813,386.938,197.063,0,4.55856e-312,3.14082e-317
00:04:32:162,,1375.27,-23.1762,43.5131,1.35243,0,43.7806,-120.637,N 43° 46.8342',W 120° 38.1985',261.125,-139.375,165.875,-139.375,261.125,165.875,0,4.55856e-312,3.14082e-317
00:04:33:178,,1357.33,-17.9422,24.1232,0.749772,0,43.7806,-120.637,N 43° 46.8366',W 120° 38.197',80.5625,48.3125,-142,48.3125,80.5625,-142,0,4.55856e-312,3.14082e-317
00:04:34:194,,1334.51,-22.8213,26.0073,0.808331,0,43.7807,-120.637,N 43° 46.8403',W 120° 38.1973',-8.25,-74.25,28.75,-74.25,-8.25,28.75,0,4.55856e-312,3.14082e-317
00:04:35:210,,1303.89,-30.6208,47.5295,1.47726,0,43.7807,-120.637,N 43° 46.8443',W 120° 38.2009',-358.625,48.125,12.375,48.125,-358.625,12.375,0,4.55856e-312,3.14082e-317
00:04:36:225,,1279.15,-24.7363,37,1.15,0,43.7808,-120.637,N 43° 46.8466',W 120° 38.2053',-474.938,-29.125,15.875,-29.125,-474.938,15.875,0,4.55856e-312,3.14082e-317
00:04:37:241,,1260.61,-18.54,24.3482,0.756766,0,43.7808,-120.637,N 43° 46.8488',W 120° 38.2075',-304.063,33.5,-7.625,33.5,-304.063,-7.625,0,4.55856e-312,3.14082e-317
00:04:38:257,,1239.81,-20.8044,32.7199,1.01697,0,43.7809,-120.637,N 43° 46.8522',W 120° 38.2083',-329.063,59.3125,19.1875,59.3125,-329.063,19.1875,0,4.55856e-312,3.14082e-317
00:04:39:273,,1219.34,-20.4664,35.4748,1.10259,0,43.7809,-120.637,N 43° 46.856',W 120° 38.2072',-135.125,-14.25,-47.5625,-14.25,-135.125,-47.5625,0,4.55856e-312,3.14082e-317
00:04:40:276,,1188.18,-31.1624,37.9166,1.17849,0,43.781,-120.637,N 43° 46.8594',W 120° 38.2048',51.5,-2.75,-11.75,-2.75,51.5,-11.75,0,4.55856e-312,3.14082e-317
00:04:41:289,,1165.47,-22.7039,31.8762,0.990744,0,43.781,-120.637,N 43° 46.8624',W 120° 38.2019',-0.25,-18.0625,-20.6875,-18.0625,-0.25,-20.6875,0,4.55856e-312,3.14082e-317
00:04:42:292,,1139.22,-26.2521,32.3105,1.00424,0,43.7811,-120.637,N 43° 46.8655',W 120° 38.1996',114.125,-32.0625,68.125,-32.0625,114.125,68.125,0,4.55856e-312,3.14082e-317
00:04:43:304,,1116.55,-22.6701,37.6964,1.17164,0,43.7811,-120.637,N 43° 46.869',W 120° 38.1982',242.063,-19.6875,-7.0625,-19.6875,242.063,-7.0625,0,4.55856e-312,3.14082e-317
00:04:44:321,,1090.66,-25.8895,45.9043,1.42675,0,43.7812,-120.637,N 43° 46.873',W 120° 38.1968',45.75,13.5,13,13.5,45.75,13,0,4.55856e-312,3.14082e-317
00:04:45:336,,1071.26,-19.4037,39.3563,1.22323,0,43.7813,-120.637,N 43° 46.8776',W 120° 38.1953',241.438,-6,-15.9375,-6,241.438,-15.9375,0,4.55856e-312,3.14082e-317
00:04:46:353,,1052.51,-18.7461,36.3303,1.12918,0,43.7814,-120.637,N 43° 46.8823',W 120° 38.1948',225.875,-8.4375,-46.25,-8.4375,225.875,-46.25,0,4.55856e-312,3.14082e-317
00:04:47:369,,1037.65,-14.86,21.5555,0.669966,0,43.7814,-120.637,N 43° 46.8869',W 120° 38.1953',124,10.125,41.5,10.125,124,41.5,0,4.55856e-312,3.14082e-317
00:04:48:385,,1023.44,-14.2076,21.5977,0.671277,0,43.7815,-120.637,N 43° 46.8916',W 120° 38.1958',94.125,0.3125,-8,0.3125,94.125,-8,0,4.55856e-312,3.14082e-317
00:04:49:401,,1013.76,-9.68347,41.9775,1.3047,0,43.7816,-120.637,N 43° 46.896',W 120° 38.1956',-46.3125,47.0625,54,47.0625,-46.3125,54,0,4.55856e-312,3.14082e-317
00:04:50:417,,1006.34,-7.42206,28.1644,0.875378,0,43.7817,-120.637,N 43° 46.9002',W 120° 38.195',-75.5625,9.8125,-35.125,9.8125,-75.5625,-35.125,0,4.55856e-312,3.14082e-317
00:04:51:432,,1002.47,-3.87171,45.2253,1.40565,0,43.7817,-120.637,N 43° 46.9046',W 120° 38.1954',13.375,4.75,-16.3125,4.75,13.375,-16.3125,0,4.55856e-312,3.14082e-317
00:04:52:448,,993.434,-9.03223,45.2667,1.40694,0,43.7818,-120.637,N 43° 46.9091',W 120° 38.1961',-48.625,-105.875,-3.4375,-105.875,-48.625,-3.4375,0,4.55856e-312,3.14082e-317
00:04:53:465,Landing,987.306,-6.1276,28.82,0.895754,0,43.7819,-120.637,N 43° 46.9135',W 120° 38.196',121.688,-9.8125,-21.75,-9.8125,121.688,-21.75,0,4.55856e-312,3.14082e-317
00:04:54:481,Landing,979.245,-8.06089,40.961,1.27311,0,43.782,-120.637,N 43° 46.9175',W 120° 38.195',-3.625,29.25,-25.25,29.25,-3.625,-25.25,0,4.55856e-312,3.14082e-317
00:04:55:496,Landing,976.344,-2.90144,43.9592,1.36629,0,43.782,-120.637,N 43° 46.9207',W 120° 38.1922',-76.625,-34.1875,2.5625,-34.1875,-76.625,2.5625,0,4.55856e-312,3.14082e-317
00:04:56:497,Landing,976.344,0,28.0547,0.871968,0,43.782,-120.636,N 43° 46.9223',W 120° 38.1872',-148.438,17.1875,26.625,17.1875,-148.438,26.625,0,4.55856e-312,3.14082e-317
00:04:57:512,,977.956,1.61188,25.2979,0.786283,0,43.7821,-120.636,N 43° 46.9233',W 120° 38.1815',-117,9.625,44.25,9.625,-117,44.25,0,4.55856e-312,3.14082e-317
00:04:58:527,Landing,972.798,-5.15773,26.7517,0.83147,0,43.7821,-120.636,N 43° 46.9245',W 120° 38.1763',-72.8125,-4.0625,20.625,-4.0625,-72.8125,20.625,0,4.55856e-312,3.14082e-317
00:04:59:545,Landing,962.485,-10.313,43.3007,1.34583,0,43.7821,-120.636,N 43° 46.9259',W 120° 38.1722',-76,4.9375,-5.125,4.9375,-76,-5.125,0,4.55856e-312,3.14082e-317
00:05:00:560,Landing,956.685,-5.79966,37.2118,1.15658,0,43.7821,-120.636,N 43° 46.9265',W 120° 38.1688',-82.25,-15.25,2.75,-15.25,-82.25,2.75,0,4.55856e-312,3.14082e-317
00:05:01:576,Landing,952.82,-3.86587,25.8829,0.804468,0,43.7821,-120.636,N 43° 46.9258',W 120° 38.1668',-53.5625,-7.1875,-20.25,-7.1875,-53.5625,-20.25,0,4.55856e-312,3.14082e-317
00:05:02:591,Landing,944.123,-8.69654,36.6005,1.13758,0,43.7821,-120.636,N 43° 46.9242',W 120° 38.1663',-47.9375,6.625,-1.625,6.625,-47.9375,-1.625,0,4.55856e-312,3.14082e-317
00:05:03:592,Landing,935.751,-8.37227,33.905,1.0538,0,43.782,-120.636,N 43° 46.9222',W 120° 38.1667',54,-16.9375,6.125,-16.9375,54,6.125,0,4.55856e-312,3.14082e-317
00:05:04:608,Landing,925.128,-10.6233,26.9763,0.838451,0,43.782,-120.636,N 43° 46.9202',W 120° 38.1673',70.0625,-17.1875,1.125,-17.1875,70.0625,1.125,0,4.55856e-312,3.14082e-317
00:05:05:624,Landing,916.117,-9.011,45.6667,1.41937,0,43.782,-120.636,N 43° 46.9186',W 120° 38.1686',5.4375,-4.3125,-12.625,-4.3125,5.4375,-12.625,0,4.55856e-312,3.14082e-317
00:05:06:639,Landing,906.786,-9.33022,36.0994,1.12201,0,43.782,-120.636,N 43° 46.9173',W 120° 38.1711',-32.25,15.25,-13.3125,15.25,-32.25,-13.3125,0,4.55856e-312,3.14082e-317
00:05:07:656,Landing,897.78,-9.00597,31.5951,0.982007,0,43.7819,-120.636,N 43° 46.916',W 120° 38.1743',-97.5,-6.625,11.75,-6.625,-97.5,11.75,0,4.55856e-312,3.14082e-317
00:05:08:671,Landing,887.491,-10.2895,36.1716,1.12425,0,43.7819,-120.636,N 43° 46.9151',W 120° 38.1777',-67.0625,8.5,-22.4375,8.5,-67.0625,-22.4375,0,4.55856e-312,3.14082e-317
00:05:09:687,Landing,878.49,-9.00069,33.2443,1.03327,0,43.7819,-120.636,N 43° 46.9146',W 120° 38.1815',6.75,1.75,15.9375,1.75,6.75,15.9375,0,4.55856e-312,3.14082e-317
00:05:10:704,Landing,871.099,-7.39158,26.0406,0.809367,0,43.7819,-120.636,N 43° 46.9147',W 120° 38.1859',27.5,-0.125,25.4375,-0.125,27.5,25.4375,0,4.55856e-312,3.14082e-317
00:05:11:719,Landing,861.781,-9.31745,29.8655,0.92825,0,43.7819,-120.637,N 43° 46.9157',W 120° 38.1902',5.6875,13.1875,-18.5,13.1875,5.6875,-18.5,0,4.55856e-312,3.14082e-317
00:05:12:736,Landing,853.109,-8.6725,34.1606,1.06175,0,43.782,-120.637,N 43° 46.9172',W 120° 38.194',-54.625,-0.1875,0.625,-0.1875,-54.625,0.625,0,4.55856e-312,3.14082e-317
00:05:13:752,Landing,847.649,-5.45929,36.6642,1.13956,0,43.782,-120.637,N 43° 46.9192',W 120° 38.1974',-40.375,15.875,8.9375,15.875,-40.375,8.9375,0,4.55856e-312,3.14082e-317
00:05:14:768,Landing,841.87,-5.77944,24.902,0.773979,0,43.782,-120.637,N 43° 46.9213',W 120° 38.2006',23.6875,2.1875,18.5625,2.1875,23.6875,18.5625,0,4.55856e-312,3.14082e-317
00:05:15:784,Landing,834.166,-7.70433,26.1136,0.811637,0,43.7821,-120.637,N 43° 46.9233',W 120° 38.2039',54.4375,-14.25,-17.75,-14.25,54.4375,-17.75,0,4.55856e-312,3.14082e-317
00:05:16:800,Landing,827.105,-7.06072,34.2673,1.06506,0,43.7821,-120.637,N 43° 46.9252',W 120° 38.2075',-15.375,11.3125,12.1875,11.3125,-15.375,12.1875,0,4.55856e-312,3.14082e-317
00:05:17:816,Landing,823.254,-3.85066,36.4905,1.13416,0,43.7821,-120.637,N 43° 46.927',W 120° 38.2109',-31.1875,20.8125,-14.5,20.8125,-31.1875,-14.5,0,4.55856e-312,3.14082e-317
00:05:18:832,Landing,819.083,-4.17104,29.3731,0.912946,0,43.7821,-120.637,N 43° 46.9287',W 120° 38.2142',-56.6875,50.8125,3.6875,50.8125,-56.6875,3.6875,0,4.55856e-312,3.14082e-317
00:05:19:849,Landing,810.422,-8.66125,35.6261,1.10729,0,43.7822,-120.637,N 43° 46.9301',W 120° 38.2171',25.3125,11.1875,-27.4375,11.1875,25.3125,-27.4375,0,4.55856e-312,3.14082e-317
00:05:20:864,Landing,798.236,-12.186,55.8402,1.73557,0,43.7822,-120.637,N 43° 46.9315',W 120° 38.2193',-2.3125,-27.5,-27.1875,-27.5,-2.3125,-27.1875,0,4.55856e-312,3.14082e-317
00:05:21:865,,799.518,1.28253,24.9805,0.776418,0,43.7822,-120.637,N 43° 46.9346',W 120° 38.2189',-104.938,-42.3125,-29.75,-42.3125,-104.938,-29.75,0,4.55856e-312,3.14082e-317
00:05:22:880,Landing,781.247,-18.2713,29.6829,0.922573,0,43.7823,-120.637,N 43° 46.9385',W 120° 38.2157',-12,-75.375,-15.0625,-75.375,-12,-15.0625,0,4.55856e-312,3.14082e-317
00:05:23:895,Landing,761.064,-20.1828,45.3539,1.40965,0,43.7824,-120.637,N 43° 46.9416',W 120° 38.2109',74.125,45,52.4375,45,74.125,52.4375,0,4.55856e-312,3.14082e-317
00:05:24:896,Landing,747.296,-13.7685,33.7406,1.04869,0,43.7824,-120.637,N 43° 46.9444',W 120° 38.2074',38.1875,-37.1875,31.75,-37.1875,38.1875,31.75,0,4.55856e-312,3.14082e-317
00:05:25:910,Landing,734.493,-12.8027,32.7831,1.01893,0,43.7824,-120.637,N 43° 46.947',W 120° 38.2064',52.6875,-66.125,-7.0625,-66.125,52.6875,-7.0625,0,4.55856e-312,3.14082e-317
00:05:26:927,Landing,733.213,-1.28,23.5462,0.73184,0,43.7825,-120.637,N 43° 46.9498',W 120° 38.205',-234.188,40.125,24.25,40.125,-234.188,24.25,0,4.55856e-312,3.14082e-317
00:05:27:942,Landing,724.574,-8.63868,28.541,0.887083,0,43.7825,-120.637,N 43° 46.9525',W 120° 38.2015',-299.25,29.25,40.25,29.25,-299.25,40.25,0,4.55856e-312,3.14082e-317
00:05:28:959,Landing,713.06,-11.5147,39.4379,1.22577,0,43.7826,-120.637,N 43° 46.9544',W 120° 38.1977',-44.0625,-23.5,-24.8125,-23.5,-44.0625,-24.8125,0,4.55856e-312,3.14082e-317
00:05:29:975,Landing,697.393,-15.6663,38.9021,1.20912,0,43.7826,-120.637,N 43° 46.9556',W 120° 38.1948',-28.4375,14.0625,35.75,14.0625,-28.4375,35.75,0,4.55856e-312,3.14082e-317
00:05:30:991,Landing,692.279,-5.11392,27.0628,0.841139,0,43.7826,-120.637,N 43° 46.9561',W 120° 38.1923',58.5,-13.375,4.9375,-13.375,58.5,4.9375,0,4.55856e-312,3.14082e-317
00:05:32:006,Landing,683.971,-8.30843,33.71,1.04774,0,43.7826,-120.636,N 43° 46.9556',W 120° 38.1898',54.75,-29,13.5625,-29,54.75,13.5625,0,4.55856e-312,3.14082e-317
00:05:33:007,Landing,675.984,-7.9869,30.2939,0.941565,0,43.7826,-120.636,N 43° 46.9539',W 120° 38.1878',-4,35.1875,-14.5625,35.1875,-4,-14.5625,0,4.55856e-312,3.14082e-317
00:05:34:022,Landing,668.318,-7.6656,32.8756,1.02181,0,43.7825,-120.636,N 43° 46.9515',W 120° 38.1869',-96.8125,0.6875,6.75,0.6875,-96.8125,6.75,0,4.55856e-312,3.14082e-317
00:05:35:039,Landing,661.293,-7.02524,30.7299,0.955117,0,43.7825,-120.636,N 43° 46.9489',W 120° 38.1872',-1.375,-2.0625,6.6875,-2.0625,-1.375,6.6875,0,4.55856e-312,3.14082e-317
00:05:36:055,Landing,652.354,-8.93904,33.0658,1.02772,0,43.7824,-120.636,N 43° 46.9464',W 120° 38.1884',51.125,12.1875,-35.9375,12.1875,51.125,-35.9375,0,4.55856e-312,3.14082e-317
00:05:37:070,Landing,642.779,-9.57486,32.9361,1.02369,0,43.7824,-120.637,N 43° 46.9439',W 120° 38.1906',15.8125,22.8125,14.75,22.8125,15.8125,14.75,0,4.55856e-312,3.14082e-317
00:05:38:087,Landing,632.888,-9.89109,31.7136,0.985689,0,43.7824,-120.637,N 43° 46.9416',W 120° 38.1937',-34.1875,14.375,19.8125,14.375,-34.1875,19.8125,0,4.55856e-312,3.14082e-317
00:05:39:102,Landing,623.957,-8.93134,35.3333,1.0982,0,43.7823,-120.637,N 43° 46.9393',W 120° 38.1971',-37.8125,3.1875,0.0625,3.1875,-37.8125,0.0625,0,4.55856e-312,3.14082e-317
00:05:40:119,Landing,614.071,-9.88545,32.6657,1.01528,0,43.7823,-120.637,N 43° 46.937',W 120° 38.2001',-3.625,14.1875,-5,14.1875,-3.625,-5,0,4.55856e-312,3.14082e-317
00:05:41:135,Landing,601.002,-13.0697,31.844,0.989744,0,43.7822,-120.637,N 43° 46.9344',W 120° 38.2028',24.4375,-12.4375,4.9375,-12.4375,24.4375,4.9375,0,4.55856e-312,3.14082e-317
00:05:42:151,Landing,589.211,-11.7902,32.9944,1.0255,0,43.7822,-120.637,N 43° 46.9316',W 120° 38.2055',7.1875,-13.625,-2.8125,-13.625,7.1875,-2.8125,0,4.55856e-312,3.14082e-317
00:05:43:167,Landing,578.699,-10.512,32.5615,1.01204,0,43.7821,-120.637,N 43° 46.9289',W 120° 38.2086',-27.75,37.3125,-9,37.3125,-27.75,-9,0,4.55856e-312,3.14082e-317
00:05:44:182,Landing,569.464,-9.23507,37.316,1.15982,0,43.7821,-120.637,N 43° 46.9265',W 120° 38.2119',-48.0625,4.5625,33.6875,4.5625,-48.0625,33.6875,0,4.55856e-312,3.14082e-317
00:05:45:198,Landing,558.004,-11.4606,24.4441,0.759745,0,43.7821,-120.637,N 43° 46.9237',W 120° 38.2148',40.4375,-33.375,-4.5,-33.375,40.4375,-4.5,0,4.55856e-312,3.14082e-317
00:05:46:214,Landing,545.911,-12.093,33.632,1.04532,0,43.782,-120.637,N 43° 46.9206',W 120° 38.2167',77.375,-4.1875,-14.375,-4.1875,77.375,-14.375,0,4.55856e-312,3.14082e-317
00:05:47:231,Landing,531.914,-13.9969,39.9386,1.24133,0,43.782,-120.637,N 43° 46.9175',W 120° 38.2183',5.4375,-2.5625,-12.8125,-2.5625,5.4375,-12.8125,0,4.55856e-312,3.14082e-317
00:05:48:247,Landing,517.923,-13.9909,30.0405,0.933688,0,43.7819,-120.637,N 43° 46.9147',W 120° 38.2201',-89.375,-8.875,31.0625,-8.875,-89.375,31.0625,0,4.55856e-312,3.14082e-317
00:05:49:262,Landing,505.209,-12.7139,27.5116,0.855087,0,43.7819,-120.637,N 43° 46.912',W 120° 38.2226',-109.125,-1.5,18.8125,-1.5,-109.125,18.8125,0,4.55856e-312,3.14082e-317
00:05:50:279,Landing,490.594,-14.6149,30.3259,0.942558,0,43.7818,-120.637,N 43° 46.9093',W 120° 38.2254',26.5625,16.125,1.6875,16.125,26.5625,1.6875,0,4.55856e-312,3.14082e-317
00:05:51:295,Landing,476.938,-13.6559,26.4147,0.820997,0,43.7818,-120.637,N 43° 46.9062',W 120° 38.2272',106,-3.8125,-31.125,-3.8125,106,-31.125,0,4.55856e-312,3.14082e-317
00:05:52:311,Landing,460.749,-16.1892,26.2121,0.814699,0,43.7817,-120.637,N 43° 46.9029',W 120° 38.2288',78.6875,5.25,6,5.25,78.6875,6,0,4.55856e-312,3.14082e-317
00:05:53:326,Landing,446.788,-13.9608,32.7605,1.01823,0,43.7817,-120.637,N 43° 46.8995',W 120° 38.2303',-39.1875,-5.125,7,-5.125,-39.1875,7,0,4.55856e-312,3.14082e-317
00:05:54:343,Landing,433.785,-13.0036,29.513,0.917293,0,43.7816,-120.637,N 43° 46.8959',W 120° 38.2307',-68.8125,11.5,-5.25,11.5,-68.8125,-5.25,0,4.55856e-312,3.14082e-317
00:05:55:359,Landing,419.835,-13.9494,30.7622,0.956121,0,43.7815,-120.637,N 43° 46.8925',W 120° 38.2307',-7.25,3.125,-4.0625,3.125,-7.25,-4.0625,0,4.55856e-312,3.14082e-317
00:05:56:375,Landing,407.159,-12.6761,32.1084,0.997961,0,43.7815,-120.637,N 43° 46.8893',W 120° 38.2303',16.375,-16.875,4.8125,-16.875,16.375,4.8125,0,4.55856e-312,3.14082e-317
00:05:57:391,Landing,395.121,-12.0378,30.8831,0.959877,0,43.7814,-120.637,N 43° 46.8863',W 120° 38.2303',16.1875,-11.4375,11.5625,-11.4375,16.1875,11.5625,0,4.55856e-312,3.14082e-317
00:05:58:407,Landing,383.404,-11.7168,32.5638,1.01211,0,43.7814,-120.637,N 43° 46.8834',W 120° 38.2308',16.6875,14.75,-14.125,14.75,16.6875,-14.125,0,4.55856e-312,3.14082e-317
00:05:59:423,Landing,369.793,-13.6116,32.209,1.00109,0,43.7813,-120.637,N 43° 46.8803',W 120° 38.2322',-15,4.9375,-24.9375,4.9375,-15,-24.9375,0,4.55856e-312,3.14082e-317
00:06:00:439,Landing,354.605,-15.1877,27.7877,0.863669,0,43.7813,-120.637,N 43° 46.8772',W 120° 38.2351',-82.5625,-12.25,17.0625,-12.25,-82.5625,17.0625,0,4.55856e-312,3.14082e-317
00:06:01:455,Landing,336.895,-17.7102,32.2601,1.00268,0,43.7812,-120.637,N 43° 46.874',W 120° 38.2386',-5.0625,-9.0625,8.8125,-9.0625,-5.0625,8.8125,0,4.55856e-312,3.14082e-317
00:06:02:471,Landing,321.406,-15.4886,40.432,1.25667,0,43.7812,-120.637,N 43° 46.8705',W 120° 38.2416',96,-13.375,-63.75,-13.375,96,-63.75,0,4.55856e-312,3.14082e-317
00:06:03:472,Landing,306.872,-14.5337,30.1852,0.938186,0,43.7811,-120.637,N 43° 46.8676',W 120° 38.2448',-0.6875,-28.0625,-6.6875,-28.0625,-0.6875,-6.6875,0,4.55856e-312,3.14082e-317
00:06:04:486,Landing,297.397,-9.47509,42.0808,1.30791,0,43.7811,-120.637,N 43° 46.8657',W 120° 38.249',-97.1875,28.3125,-19.875,28.3125,-97.1875,-19.875,0,4.55856e-312,3.14082e-317
00:06:05:502,Landing,284.768,-12.6292,29.3847,0.913305,0,43.7811,-120.638,N 43° 46.8651',W 120° 38.2536',-76.5,2.5,24.5625,2.5,-76.5,24.5625,0,4.55856e-312,3.14082e-317
