,,Max Altitude,Max Velocity,,Max Acceleration(G)
,,32862.6,1477.3,,112303
Time----------,Event----------,Altitude----------,Velocity----------,Acceleration(ft/s)----------,Acceleration(G)----------,High Acceleration(G)----------,Latitude(DD)----------,Longitude(DD)----------,Latitude(DDM)----------,Longitude(DDM)----------,GyroX----------,GyroY----------,GyroZ----------,Pitch Rate----------,Roll Rate----------,Yaw Rate----------,MagX----------,MagY----------,MagZ----------
00:01:53:680,,23419.8,-167.26,2.13153e+06,66250.2,1,43.8091,-120.655,N 43° 48.5484',W 120° 39.2841',1530,63545,4738,63545,1530,4738,0,1.39096e-307,1.39067e-307
00:01:54:696,,23303.6,-116.142,2.12437e+06,66027.7,1,43.8095,-120.655,N 43° 48.5671',W 120° 39.2884',548,64267,4914,64267,548,4914,0,1.39096e-307,1.39067e-307
00:01:55:697,,23150.9,-152.751,425929,13238.3,1,43.8098,-120.655,N 43° 48.5865',W 120° 39.287',65518,64220,4300,64220,65518,4300,0,1.39096e-307,1.39067e-307
00:01:56:713,,23068.1,-82.7811,2.12657e+06,66095.9,1,43.8101,-120.655,N 43° 48.6034',W 120° 39.2809',64539,64170,4940,64170,64539,4940,0,1.39096e-307,1.39067e-307
00:01:57:729,,22918,-150.122,2.11712e+06,65802.3,1,43.8103,-120.655,N 43° 48.6173',W 120° 39.2784',64810,64709,3982,64709,64810,3982,0,1.39096e-307,1.39067e-307
00:01:58:745,,22798.6,-119.381,2.14749e+06,66746,1,43.8105,-120.655,N 43° 48.6311',W 120° 39.2821',63518,63953,4360,63953,63518,4360,0,1.39096e-307,1.39067e-307
00:01:59:746,,22620.8,-177.783,399614,12420.4,1,43.8108,-120.655,N 43° 48.6464',W 120° 39.2866',63109,62866,3924,62866,63109,3924,0,1.39096e-307,1.39067e-307
00:02:00:747,,22512.6,-108.233,2.12644e+06,66092,1,43.8111,-120.655,N 43° 48.667',W 120° 39.2887',63524,62113,3389,62113,63524,3389,0,1.39096e-307,1.39067e-307
00:02:01:763,,22382.5,-130.113,2.1118e+06,65636.7,1,43.8115,-120.655,N 43° 48.6871',W 120° 39.2862',64055,61310,3026,61310,64055,3026,0,1.39096e-307,1.39067e-307
00:02:02:780,,22247.7,-134.727,2.08096e+06,64678.2,1,43.8117,-120.655,N 43° 48.7029',W 120° 39.2822',460,61784,2427,61784,460,2427,0,1.39096e-307,1.39067e-307
00:02:03:796,,22123.4,-124.337,2.0946e+06,65102.3,1,43.8119,-120.655,N 43° 48.7166',W 120° 39.2854',1896,62122,2441,62122,1896,2441,0,1.39096e-307,1.39067e-307
00:02:04:815,,22013.8,-109.554,2.1259e+06,66075.1,1,43.8122,-120.655,N 43° 48.7331',W 120° 39.2926',2503,62351,3331,62351,2503,3331,0,1.39096e-307,1.39067e-307
00:02:05:829,,21856.4,-157.418,2.10983e+06,65575.6,1,43.8126,-120.655,N 43° 48.7534',W 120° 39.2965',2346,63130,3832,63130,2346,3832,0,1.39096e-307,1.39067e-307
00:02:06:831,,21730.6,-125.811,2.10852e+06,65534.8,1,43.8129,-120.655,N 43° 48.7731',W 120° 39.292',2058,62890,4460,62890,2058,4460,0,1.39096e-307,1.39067e-307
00:02:07:836,,21600.9,-129.711,415383,12910.5,1,43.8132,-120.655,N 43° 48.7895',W 120° 39.2866',1368,64048,4998,64048,1368,4998,0,1.39096e-307,1.39067e-307
00:02:08:846,,21473.7,-127.209,2.09999e+06,65269.8,1,43.8134,-120.655,N 43° 48.8024',W 120° 39.2816',1007,63899,5476,63899,1007,5476,0,1.39096e-307,1.39067e-307
00:02:09:863,,21355.3,-118.42,407421,12663.1,1,43.8136,-120.655,N 43° 48.8137',W 120° 39.2806',795,64503,4454,64503,795,4454,0,1.39096e-307,1.39067e-307
00:02:10:865,,21227.9,-127.36,427290,13280.6,1,43.8138,-120.655,N 43° 48.8291',W 120° 39.2825',65372,64422,4655,64422,65372,4655,0,1.39096e-307,1.39067e-307
00:02:11:884,,21083,-144.94,2.13098e+06,66233.1,1,43.8142,-120.655,N 43° 48.8491',W 120° 39.2787',65301,64271,4401,64271,65301,4401,0,1.39096e-307,1.39067e-307
00:02:12:895,,20969.9,-113.048,2.10371e+06,65385.3,1,43.8144,-120.655,N 43° 48.8662',W 120° 39.2712',64282,63327,5048,63327,64282,5048,0,1.39096e-307,1.39067e-307
00:02:13:912,,20849.3,-120.665,2.13812e+06,66454.8,1,43.8147,-120.654,N 43° 48.8804',W 120° 39.2642',63938,63325,4479,63325,63938,4479,0,1.39096e-307,1.39067e-307
00:02:14:929,,20722.9,-126.33,2.09747e+06,65191.5,1,43.8149,-120.654,N 43° 48.8926',W 120° 39.2624',63926,62690,4323,62690,63926,4323,0,1.39096e-307,1.39067e-307
00:02:15:945,,20590.4,-132.532,2.13167e+06,66254.3,1,43.8151,-120.654,N 43° 48.908',W 120° 39.2636',63062,63377,4162,63377,63062,4162,0,1.39096e-307,1.39067e-307
00:02:16:946,,20473.2,-117.218,2.13845e+06,66465.2,1,43.8155,-120.654,N 43° 48.9279',W 120° 39.2612',63116,62169,3951,62169,63116,3951,0,1.39096e-307,1.39067e-307
00:02:17:962,,20332.7,-140.511,2.09115e+06,64995,1,43.8158,-120.654,N 43° 48.9482',W 120° 39.2551',64285,61957,3103,61957,64285,3103,0,1.39096e-307,1.39067e-307
00:02:18:978,,20235.9,-96.7292,2.08162e+06,64698.8,1,43.8161,-120.654,N 43° 48.9631',W 120° 39.2449',65,61149,2978,61149,65,2978,0,1.39096e-307,1.39067e-307
00:02:19:979,,20139.5,-96.3999,2.1152e+06,65742.5,1,43.8163,-120.654,N 43° 48.9767',W 120° 39.2388',1281,61818,2619,61818,1281,2619,0,1.39096e-307,1.39067e-307
00:02:20:996,,19997.1,-142.482,2.09993e+06,65268,1,43.8165,-120.654,N 43° 48.9923',W 120° 39.2398',1676,61783,4163,61783,1676,4163,0,1.39096e-307,1.39067e-307
00:02:22:015,,19845.7,-151.356,2.11961e+06,65879.7,1,43.8169,-120.654,N 43° 49.0112',W 120° 39.2427',2291,63201,4028,63201,2291,4028,0,1.39096e-307,1.39067e-307
00:02:23:034,,19725.6,-120.149,2.14651e+06,66715.7,1,43.8172,-120.654,N 43° 49.0327',W 120° 39.24',1949,63955,5003,63955,1949,5003,0,1.39096e-307,1.39067e-307
00:02:24:046,,19616.6,-108.95,404834,12582.7,1,43.8175,-120.654,N 43° 49.0512',W 120° 39.2344',1016,64440,5014,64440,1016,5014,0,1.39096e-307,1.39067e-307
00:02:25:062,,19501.6,-115.045,2.13665e+06,66409.2,1,43.8178,-120.654,N 43° 49.0659',W 120° 39.2304',65305,64696,4888,64696,65305,4888,0,1.39096e-307,1.39067e-307
00:02:26:079,,19369.3,-132.26,441162,13711.8,1,43.818,-120.654,N 43° 49.0785',W 120° 39.2314',64615,64533,4495,64533,64615,4495,0,1.39096e-307,1.39067e-307
00:02:27:095,,19272.3,-97.0329,2.09604e+06,65147.1,1,43.8182,-120.654,N 43° 49.0946',W 120° 39.2351',63952,63945,4904,63945,63952,4904,0,1.39096e-307,1.39067e-307
00:02:28:112,,19139.9,-132.373,423976,13177.6,1,43.8186,-120.654,N 43° 49.1134',W 120° 39.2307',63042,63422,4577,63422,63042,4577,0,1.39096e-307,1.39067e-307
00:02:29:129,,19005.2,-134.67,441992,13737.6,1,43.8189,-120.654,N 43° 49.1324',W 120° 39.2237',62703,63158,4002,63158,62703,4002,0,1.39096e-307,1.39067e-307
00:02:30:145,,18865.4,-139.828,2.13407e+06,66329,1,43.8191,-120.654,N 43° 49.1459',W 120° 39.2149',62753,62554,3777,62554,62753,3777,0,1.39096e-307,1.39067e-307
00:02:31:162,,18739.5,-125.898,422491,13131.4,1,43.8193,-120.654,N 43° 49.1579',W 120° 39.213',62979,62175,3300,62175,62979,3300,0,1.39096e-307,1.39067e-307
00:02:32:178,,18623.3,-116.166,2.13738e+06,66432,1,43.8195,-120.654,N 43° 49.1704',W 120° 39.2153',63044,61272,3667,61272,63044,3667,0,1.39096e-307,1.39067e-307
00:02:33:195,,18488.8,-134.555,2.1169e+06,65795.3,1,43.8198,-120.654,N 43° 49.1886',W 120° 39.2173',63731,62047,3017,62047,63731,3017,0,1.39096e-307,1.39067e-307
00:02:34:215,,18378.2,-110.606,2.0877e+06,64887.8,1,43.8201,-120.654,N 43° 49.2071',W 120° 39.2126',64440,61465,2672,61465,64440,2672,0,1.39096e-307,1.39067e-307
00:02:35:231,,18260.6,-117.551,2.09479e+06,65108.3,1,43.8204,-120.653,N 43° 49.2224',W 120° 39.2048',65078,61991,2736,61991,65078,2736,0,1.39096e-307,1.39067e-307
00:02:36:246,,18164.4,-96.1813,2.11063e+06,65600.6,1,43.8206,-120.653,N 43° 49.2332',W 120° 39.199',433,61734,2372,61734,433,2372,0,1.39096e-307,1.39067e-307
00:02:37:263,,18048.9,-115.558,2.10854e+06,65535.5,1,43.8208,-120.653,N 43° 49.2456',W 120° 39.2018',303,62464,2426,62464,303,2426,0,1.39096e-307,1.39067e-307
00:02:38:280,,17897.9,-150.935,2.10721e+06,65494.2,1,43.821,-120.653,N 43° 49.2598',W 120° 39.2037',1386,62328,3644,62328,1386,3644,0,1.39096e-307,1.39067e-307
00:02:39:296,,17796.8,-101.116,427107,13274.9,1,43.8213,-120.653,N 43° 49.2806',W 120° 39.2093',1519,62552,2728,62552,1519,2728,0,1.39096e-307,1.39067e-307
00:02:40:312,,17670,-126.871,2.13859e+06,66469.6,1,43.8216,-120.653,N 43° 49.2984',W 120° 39.2092',2214,63227,3752,63227,2214,3752,0,1.39096e-307,1.39067e-307
00:02:41:313,,17548.6,-121.341,389913,12118.9,1,43.8218,-120.653,N 43° 49.3107',W 120° 39.2067',2444,64329,4076,64329,2444,4076,0,1.39096e-307,1.39067e-307
00:02:42:329,,17427.8,-120.835,2.12623e+06,66085.4,1,43.822,-120.653,N 43° 49.3211',W 120° 39.2094',3131,63949,3428,63949,3131,3428,0,1.39096e-307,1.39067e-307
00:02:43:345,,17312.4,-115.398,2.07241e+06,64412.6,1,43.8222,-120.654,N 43° 49.3327',W 120° 39.2162',3386,62950,3883,62950,3386,3883,0,1.39096e-307,1.39067e-307
00:02:44:362,,17189.2,-123.133,2.14108e+06,66547,1,43.8225,-120.654,N 43° 49.3489',W 120° 39.2167',2670,62434,3905,62434,2670,3905,0,1.39096e-307,1.39067e-307
00:02:45:379,,17094.9,-94.3216,415189,12904.5,1,43.8227,-120.653,N 43° 49.3647',W 120° 39.2078',2404,62649,3065,62649,2404,3065,0,1.39096e-307,1.39067e-307
00:02:46:395,,16962.4,-132.513,2.11705e+06,65800.1,1,43.8229,-120.653,N 43° 49.3757',W 120° 39.1938',2399,62991,3541,62991,2399,3541,0,1.39096e-307,1.39067e-307
00:02:47:413,,16839.7,-122.741,2.14223e+06,66582.8,1,43.8231,-120.653,N 43° 49.3846',W 120° 39.1916',2412,64299,4336,64299,2412,4336,0,1.39096e-307,1.39067e-307
00:02:48:414,,16737.9,-101.801,408903,12709.1,1,43.8232,-120.653,N 43° 49.394',W 120° 39.1947',1768,63586,4480,63586,1768,4480,0,1.39096e-307,1.39067e-307
00:02:49:430,,16634.3,-103.59,399002,12401.4,1,43.8235,-120.653,N 43° 49.4083',W 120° 39.1993',973,64349,5211,64349,973,5211,0,1.39096e-307,1.39067e-307
00:02:50:445,,16523.6,-110.696,370787,11524.4,1,43.8237,-120.653,N 43° 49.4237',W 120° 39.1957',181,64347,5658,64347,181,5658,0,1.39096e-307,1.39067e-307
00:02:51:461,,16399,-124.632,403564,12543.2,1,43.8239,-120.653,N 43° 49.4352',W 120° 39.1867',65358,64351,5169,64351,65358,5169,0,1.39096e-307,1.39067e-307
00:02:52:478,,16298.1,-100.807,388464,12073.9,1,43.8241,-120.653,N 43° 49.4459',W 120° 39.1829',64433,64131,4927,64131,64433,4927,0,1.39096e-307,1.39067e-307
00:02:53:495,,16164.5,-133.695,2.14401e+06,66637.9,1,43.8242,-120.653,N 43° 49.4538',W 120° 39.1832',63540,64191,4760,64191,63540,4760,0,1.39096e-307,1.39067e-307
00:02:54:496,,16053.4,-111.036,2.13422e+06,66333.6,1,43.8244,-120.653,N 43° 49.4653',W 120° 39.188',63757,64387,4107,64387,63757,4107,0,1.39096e-307,1.39067e-307
00:02:55:512,,15933.4,-120.034,420477,13068.8,1,43.8247,-120.653,N 43° 49.4793',W 120° 39.1827',63300,63566,3872,63566,63300,3872,0,1.39096e-307,1.39067e-307
00:02:56:529,,15829,-104.432,2.14352e+06,66622.7,1,43.8249,-120.653,N 43° 49.4948',W 120° 39.1729',62748,63240,3727,63240,62748,3727,0,1.39096e-307,1.39067e-307
00:02:57:545,,15696.3,-132.615,2.14575e+06,66692,1,43.8251,-120.653,N 43° 49.504',W 120° 39.1599',62552,62739,3510,62739,62552,3510,0,1.39096e-307,1.39067e-307
00:02:58:562,,15576.2,-120.136,2.12544e+06,66060.9,1,43.8252,-120.653,N 43° 49.5105',W 120° 39.152',62845,62488,2688,62488,62845,2688,0,1.39096e-307,1.39067e-307
00:02:59:579,,15451.9,-124.279,2.1219e+06,65950.7,1,43.8253,-120.652,N 43° 49.5179',W 120° 39.1494',63097,61873,2941,61873,63097,2941,0,1.39096e-307,1.39067e-307
00:03:00:595,,15346.1,-105.815,2.10592e+06,65454,1,43.8255,-120.653,N 43° 49.5311',W 120° 39.15',64306,60936,2774,60936,64306,2774,0,1.39096e-307,1.39067e-307
00:03:01:612,,15219.7,-126.377,2.08503e+06,64804.7,1,43.8258,-120.652,N 43° 49.5456',W 120° 39.1454',64708,61474,2202,61474,64708,2202,0,1.39096e-307,1.39067e-307
00:03:02:632,,15139.2,-80.5572,2.05397e+06,63839.3,1,43.826,-120.652,N 43° 49.5573',W 120° 39.1383',65012,61361,1964,61361,65012,1964,0,1.39096e-307,1.39067e-307
00:03:03:645,,15001.5,-137.661,2.11178e+06,65636.2,1,43.8261,-120.652,N 43° 49.5672',W 120° 39.1309',64859,61599,2463,61599,64859,2463,0,1.39096e-307,1.39067e-307
00:03:04:662,,14900.8,-100.68,2.0582e+06,63970.8,1,43.8263,-120.652,N 43° 49.5773',W 120° 39.1308',65214,61021,1926,61021,65214,1926,0,1.39096e-307,1.39067e-307
00:03:05:678,,14780.4,-120.466,2.08125e+06,64687.4,1,43.8265,-120.652,N 43° 49.5911',W 120° 39.1335',1191,61243,2142,61243,1191,2142,0,1.39096e-307,1.39067e-307
00:03:06:695,,14696,-84.3864,2.06918e+06,64312.1,1,43.8268,-120.652,N 43° 49.6077',W 120° 39.1281',1336,61479,2843,61479,1336,2843,0,1.39096e-307,1.39067e-307
00:03:07:711,,14541.4,-154.586,2.08744e+06,64879.7,1,43.827,-120.652,N 43° 49.6207',W 120° 39.1199',2253,62217,3532,62217,2253,3532,0,1.39096e-307,1.39067e-307
00:03:08:728,,14434.3,-107.086,2.08627e+06,64843.3,1,43.8271,-120.652,N 43° 49.6289',W 120° 39.1106',2718,63161,3644,63161,2718,3644,0,1.39096e-307,1.39067e-307
00:03:09:744,,14323.1,-111.159,397011,12339.5,1,43.8273,-120.652,N 43° 49.6364',W 120° 39.1082',2641,63866,4359,63866,2641,4359,0,1.39096e-307,1.39067e-307
00:03:10:761,,14212.4,-110.745,2.14333e+06,66616.8,1,43.8274,-120.652,N 43° 49.647',W 120° 39.1124',2505,63577,4246,63577,2505,4246,0,1.39096e-307,1.39067e-307
00:03:11:767,,14102.6,-109.842,401562,12480.9,1,43.8277,-120.652,N 43° 49.6601',W 120° 39.1141',1497,64313,4735,64313,1497,4735,0,1.39096e-307,1.39067e-307
00:03:12:778,,13985.8,-116.785,443409,13781.6,1,43.8279,-120.652,N 43° 49.6741',W 120° 39.1097',1060,64699,4947,64699,1060,4947,0,1.39096e-307,1.39067e-307
00:03:13:782,,13886.5,-99.2503,411057,12776.1,1,43.8281,-120.652,N 43° 49.6841',W 120° 39.1023',857,64383,4315,64383,857,4315,0,1.39096e-307,1.39067e-307
00:03:14:795,,13787.1,-99.4074,428708,13324.7,1,43.8282,-120.652,N 43° 49.6899',W 120° 39.099',65060,64298,5152,64298,65060,5152,0,1.39096e-307,1.39067e-307
00:03:15:812,,13663.3,-123.795,405892,12615.5,1,43.8283,-120.652,N 43° 49.7001',W 120° 39.1065',64629,64328,4515,64328,64629,4515,0,1.39096e-307,1.39067e-307
00:03:16:830,,13574.8,-88.526,2.10866e+06,65539.2,1,43.8286,-120.652,N 43° 49.7137',W 120° 39.1102',63851,63018,4345,63018,63851,4345,0,1.39096e-307,1.39067e-307
00:03:17:845,,13430.2,-144.56,420824,13079.6,1,43.8288,-120.652,N 43° 49.7286',W 120° 39.1043',63667,63679,3803,63679,63667,3803,0,1.39096e-307,1.39067e-307
00:03:18:862,,13319.9,-110.358,441058,13708.5,1,43.829,-120.652,N 43° 49.7412',W 120° 39.0957',63560,63053,4068,63053,63560,4068,0,1.39096e-307,1.39067e-307
00:03:19:879,,13205.2,-114.724,2.11566e+06,65756.9,1,43.8291,-120.652,N 43° 49.7488',W 120° 39.0906',64164,62318,3372,62318,64164,3372,0,1.39096e-307,1.39067e-307
00:03:20:895,,13120.4,-84.8042,2.08552e+06,64820.2,1,43.8293,-120.652,N 43° 49.7571',W 120° 39.0927',65452,61676,2855,61676,65452,2855,0,1.39096e-307,1.39067e-307
00:03:21:911,,12982.7,-137.653,2.1215e+06,65938.3,1,43.8295,-120.652,N 43° 49.7687',W 120° 39.0957',1336,62114,3472,62114,1336,3472,0,1.39096e-307,1.39067e-307
00:03:22:928,,12898.5,-84.1787,2.09242e+06,65034.4,1,43.8298,-120.652,N 43° 49.7854',W 120° 39.0926',2251,61785,3038,61785,2251,3038,0,1.39096e-307,1.39067e-307
00:03:23:944,,12764.2,-134.291,401021,12464.1,1,43.83,-120.651,N 43° 49.7981',W 120° 39.0831',2334,63376,4657,63376,2334,4657,0,1.39096e-307,1.39067e-307
00:03:24:961,,12656.8,-107.471,2.13711e+06,66423.4,1,43.8301,-120.651,N 43° 49.8066',W 120° 39.0753',2011,63751,4550,63751,2011,4550,0,1.39096e-307,1.39067e-307
00:03:25:963,,12543.1,-113.623,409195,12718.2,1,43.8302,-120.651,N 43° 49.8142',W 120° 39.0754',1373,64328,5054,64328,1373,5054,0,1.39096e-307,1.39067e-307
00:03:26:978,,12456.5,-86.6824,2.14054e+06,66530.1,1,43.8304,-120.651,N 43° 49.8249',W 120° 39.0778',818,64477,4978,64477,818,4978,0,1.39096e-307,1.39067e-307
00:03:27:994,,12359.3,-97.1047,386455,12011.4,1,43.8307,-120.651,N 43° 49.8391',W 120° 39.0789',490,65231,4549,65231,490,4549,0,1.39096e-307,1.39067e-307
00:03:28:995,,12235.3,-124.061,379487,11794.8,1,43.8309,-120.651,N 43° 49.8548',W 120° 39.0719',64764,65523,5023,65523,64764,5023,0,1.39096e-307,1.39067e-307
00:03:30:012,,12146.7,-88.5675,2.12839e+06,66152.6,1,43.8311,-120.651,N 43° 49.8656',W 120° 39.0624',64818,64610,5068,64610,64818,5068,0,1.39096e-307,1.39067e-307
00:03:31:029,,12033.6,-113.099,381279,11850.5,1,43.8312,-120.651,N 43° 49.8729',W 120° 39.0576',65050,64927,4912,64927,65050,4912,0,1.39096e-307,1.39067e-307
00:03:32:030,,11923.2,-110.392,421189,13091,1,43.8314,-120.651,N 43° 49.881',W 120° 39.0611',64609,65151,4774,65151,64609,4774,0,1.39096e-307,1.39067e-307
00:03:33:045,,11810.5,-112.724,2.13633e+06,66399.1,1,43.8316,-120.651,N 43° 49.8949',W 120° 39.0635',64771,64994,4053,64994,64771,4053,0,1.39096e-307,1.39067e-307
00:03:34:062,,11706.4,-104.136,2.14962e+06,66812.2,1,43.8318,-120.651,N 43° 49.9088',W 120° 39.0599',64284,65147,4620,65147,64284,4620,0,1.39096e-307,1.39067e-307
00:03:35:078,,11594,-112.374,428156,13307.5,1,43.832,-120.651,N 43° 49.9204',W 120° 39.0512',64217,217,4682,217,64217,4682,0,1.39096e-307,1.39067e-307
00:03:36:095,,11487.9,-106.101,421780,13109.3,1,43.8321,-120.651,N 43° 49.9275',W 120° 39.0451',64326,64147,4915,64147,64326,4915,0,1.39096e-307,1.39067e-307
00:03:37:111,,11374.1,-113.815,2.13042e+06,66215.6,1,43.8323,-120.651,N 43° 49.9362',W 120° 39.0421',64172,64546,4739,64546,64172,4739,0,1.39096e-307,1.39067e-307
00:03:38:128,,11266.5,-107.574,424817,13203.7,1,43.8325,-120.651,N 43° 49.9473',W 120° 39.0413',64411,64387,4269,64387,64411,4269,0,1.39096e-307,1.39067e-307
00:03:39:144,,11138.4,-128.143,2.1443e+06,66647.1,1,43.8327,-120.651,N 43° 49.9619',W 120° 39.0373',64051,63812,3983,63812,64051,3983,0,1.39096e-307,1.39067e-307
00:03:40:146,,11044.9,-93.4229,2.10788e+06,65514.9,1,43.8329,-120.65,N 43° 49.9759',W 120° 39.0243',63185,62230,3931,62230,63185,3931,0,1.39096e-307,1.39067e-307
00:03:41:149,,10927.9,-117.041,2.1329e+06,66292.6,1,43.833,-120.65,N 43° 49.9819',W 120° 39.012',63198,62589,3251,62589,63198,3251,0,1.39096e-307,1.39067e-307
00:03:42:161,,10837.8,-90.1342,2.11062e+06,65600.3,1,43.8331,-120.65,N 43° 49.987',W 120° 39.0079',64239,61839,2536,61839,64239,2536,0,1.39096e-307,1.39067e-307
00:03:43:177,,10710.5,-127.236,2.10552e+06,65441.7,1,43.8332,-120.65,N 43° 49.9937',W 120° 39.0063',63879,61652,2512,61652,63879,2512,0,1.39096e-307,1.39067e-307
00:03:44:194,,10618.8,-91.6861,2.114e+06,65705.1,1,43.8334,-120.65,N 43° 50.0067',W 120° 39.0045',71,60929,1717,60929,71,1717,0,1.39096e-307,1.39067e-307
00:03:45:210,,10504.7,-114.113,2.1366e+06,66407.6,1,43.8336,-120.65,N 43° 50.0182',W 120° 38.99',969,61610,2740,61610,969,2740,0,1.39096e-307,1.39067e-307
00:03:46:211,,10404.1,-100.643,2.13814e+06,66455.6,1,43.8338,-120.65,N 43° 50.0254',W 120° 38.9774',2356,61968,3344,61968,2356,3344,0,1.39096e-307,1.39067e-307
00:03:47:230,,10276.5,-127.615,2.12614e+06,66082.5,1,43.8338,-120.65,N 43° 50.029',W 120° 38.9701',2270,62735,3401,62735,2270,3401,0,1.39096e-307,1.39067e-307
00:03:48:231,,10173.5,-102.919,2.14485e+06,66664.2,1,43.8339,-120.649,N 43° 50.0349',W 120° 38.9658',2213,63240,3909,63240,2213,3909,0,1.39096e-307,1.39067e-307
00:03:49:232,,10070.1,-103.436,2.13864e+06,66471,1,43.8341,-120.649,N 43° 50.0458',W 120° 38.9674',1591,63468,4475,63468,1591,4475,0,1.39096e-307,1.39067e-307
00:03:50:246,,9978.6,-91.5084,394035,12247,1,43.8343,-120.649,N 43° 50.0557',W 120° 38.9576',285,64219,4705,64219,285,4705,0,1.39096e-307,1.39067e-307
00:03:51:261,,9864.28,-114.324,2.12562e+06,66066.5,1,43.8344,-120.649,N 43° 50.0648',W 120° 38.9466',64994,64385,4601,64385,64994,4601,0,1.39096e-307,1.39067e-307
00:03:52:278,,9766.14,-98.1419,2.13509e+06,66360.8,1,43.8345,-120.649,N 43° 50.068',W 120° 38.9367',64059,64277,5021,64277,64059,5021,0,1.39096e-307,1.39067e-307
00:03:53:294,,9670.01,-96.1311,2.11584e+06,65762.3,1,43.8345,-120.649,N 43° 50.0701',W 120° 38.9318',63412,62525,4198,62525,63412,4198,0,1.39096e-307,1.39067e-307
00:03:54:311,,9549.63,-120.378,2.09363e+06,65072,1,43.8346,-120.649,N 43° 50.0764',W 120° 38.9324',63528,62945,4024,62945,63528,4024,0,1.39096e-307,1.39067e-307
00:03:55:328,,9442.79,-106.844,2.07158e+06,64386.7,1,43.8348,-120.649,N 43° 50.0871',W 120° 38.928',63677,61509,3046,61509,63677,3046,0,1.39096e-307,1.39067e-307
00:03:56:344,,9340.51,-102.273,2.08055e+06,64665.4,1,43.8349,-120.649,N 43° 50.0951',W 120° 38.9191',65059,61866,2656,61866,65059,2656,0,1.39096e-307,1.39067e-307
00:03:57:345,,9245.7,-94.8154,2.10829e+06,65527.6,1,43.8349,-120.648,N 43° 50.097',W 120° 38.9081',922,62317,3044,62317,922,3044,0,1.39096e-307,1.39067e-307
00:03:58:361,,9126.54,-119.155,2.08409e+06,64775.6,1,43.8349,-120.648,N 43° 50.097',W 120° 38.9032',1421,62202,4003,62202,1421,4003,0,1.39096e-307,1.39067e-307
00:03:59:377,,9019.9,-106.64,2.10493e+06,65423.3,1,43.835,-120.648,N 43° 50.0996',W 120° 38.9007',996,63011,4382,63011,996,4382,0,1.39096e-307,1.39067e-307
00:04:00:394,,8914.46,-105.445,2.1038e+06,65388.2,1,43.8351,-120.648,N 43° 50.1049',W 120° 38.9007',227,63503,4605,63503,227,4605,0,1.39096e-307,1.39067e-307
00:04:01:410,,8816.39,-98.0653,2.11464e+06,65725.1,1,43.8352,-120.648,N 43° 50.1135',W 120° 38.892',64781,63457,4435,63457,64781,4435,0,1.39096e-307,1.39067e-307
00:04:02:429,,8722.75,-93.6375,2.10849e+06,65533.9,1,43.8353,-120.648,N 43° 50.1184',W 120° 38.8768',63697,62531,3718,62531,63697,3718,0,1.39096e-307,1.39067e-307
00:04:03:430,,8604.77,-117.984,2.11637e+06,65778.8,1,43.8353,-120.648,N 43° 50.1168',W 120° 38.8674',63820,61987,3759,61987,63820,3759,0,1.39096e-307,1.39067e-307
00:04:04:446,,8500.72,-104.046,2.10451e+06,65410.3,1,43.8353,-120.648,N 43° 50.117',W 120° 38.8658',64529,61655,3113,61655,64529,3113,0,1.39096e-307,1.39067e-307
00:04:05:461,,8403.14,-97.584,2.09944e+06,65252.5,1,43.8354,-120.648,N 43° 50.1232',W 120° 38.8698',234,61836,2900,61836,234,2900,0,1.39096e-307,1.39067e-307
00:04:06:485,,8303.42,-99.717,2.10754e+06,65504.3,1,43.8355,-120.648,N 43° 50.1288',W 120° 38.8627',1735,61847,3626,61847,1735,3626,0,1.39096e-307,1.39067e-307
00:04:07:494,,8206.45,-96.968,422999,13147.2,1,43.8356,-120.648,N 43° 50.1332',W 120° 38.8526',1896,62747,3925,62747,1896,3925,0,1.39096e-307,1.39067e-307
00:04:08:511,,8099.69,-106.761,397876,12366.4,1,43.8356,-120.647,N 43° 50.1332',W 120° 38.8426',816,63948,5198,63948,816,5198,0,1.39096e-307,1.39067e-307
00:04:09:528,,7998.53,-101.166,2.14483e+06,66663.4,1,43.8355,-120.647,N 43° 50.1307',W 120° 38.8418',64990,63952,4963,63952,64990,4963,0,1.39096e-307,1.39067e-307
00:04:10:544,,7886.46,-112.068,2.14345e+06,66620.5,1,43.8355,-120.647,N 43° 50.1319',W 120° 38.8404',63895,63298,4360,63298,63895,4360,0,1.39096e-307,1.39067e-307
00:04:11:548,,7799.17,-87.2865,2.14466e+06,66658.2,1,43.8356,-120.647,N 43° 50.1355',W 120° 38.8381',63052,61699,4474,61699,63052,4474,0,1.39096e-307,1.39067e-307
00:04:12:561,,7693.4,-105.778,2.08544e+06,64817.5,1,43.8357,-120.647,N 43° 50.1396',W 120° 38.8299',63252,61226,3318,61226,63252,3318,0,1.39096e-307,1.39067e-307
00:04:13:578,,7581.22,-112.172,2.10768e+06,65508.8,1,43.8356,-120.647,N 43° 50.1379',W 120° 38.821',64358,62193,3325,62193,64358,3325,0,1.39096e-307,1.39067e-307
00:04:14:594,,7480.93,-100.295,2.05481e+06,63865.5,1,43.8356,-120.647,N 43° 50.1346',W 120° 38.8193',718,61720,2829,61720,718,2829,0,1.39096e-307,1.39067e-307
