,,Max Altitude,Max Velocity,,Max Acceleration(G)
,,620.335,621.582,,1.12587
Time----------,Event----------,Altitude----------,Velocity----------,Acceleration(ft/s)----------,Acceleration(G)----------,High Acceleration(G)----------,Latitude(DD)----------,Longitude(DD)----------,Latitude(DDM)----------,Longitude(DDM)----------,GyroX----------,GyroY----------,GyroZ----------,Pitch Rate----------,Roll Rate----------,Yaw Rate----------,MagX----------,MagY----------,MagZ----------
-00:03:53:845,,-0.953234,0.635474,32.8104,1.01978,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8457',2.9375,0,-0.25,0,2.9375,-0.25,0,4.28084e-313,nan
-00:03:54:746,,-1.58871,-0.635474,32.5488,1.01165,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8456',-1.9375,1.5,-0.5625,1.5,-1.9375,-0.5625,0,4.28084e-313,nan
-00:03:55:661,,-1.90644,-0.317732,32.8652,1.02148,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8456',-1.8125,0.5,0.3125,0.5,-1.8125,0.3125,0,4.28084e-313,nan
-00:03:56:561,,-1.58871,0.317732,32.5468,1.01159,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8455',1.3125,-0.75,-0.75,-0.75,1.3125,-0.75,0,4.28084e-313,nan
-00:03:57:477,,-0.635493,0.953216,33.1352,1.02988,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8455',3.1875,0.125,0,0.125,3.1875,0,0,4.28084e-313,nan
-00:03:58:393,,-0.953234,-0.317742,32.8573,1.02124,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8455',-3.9375,0.75,-0.625,0.75,-3.9375,-0.625,0,4.28084e-313,nan
-00:03:59:293,,-0.635493,0.317742,32.7382,1.01754,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8454',0.25,1,-0.0625,1,0.25,-0.0625,0,4.28084e-313,nan
-00:04:00:208,,-0.635493,0,32.347,1.00538,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8454',0.75,0.5625,-0.5625,0.5625,0.75,-0.5625,0,4.28084e-313,nan
-00:04:01:108,,-0.317748,0.317745,32.1126,0.998093,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8454',-0.0625,1.1875,-0.125,1.1875,-0.0625,-0.125,0,4.28084e-313,nan
-00:04:02:024,,-0.953234,-0.635486,32.2234,1.00154,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8453',0.125,1.5625,0,1.5625,0.125,0,0,4.28084e-313,nan
-00:04:02:924,,-1.27097,-0.317739,32.2844,1.00343,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8453',-0.8125,1.375,0.1875,1.375,-0.8125,0.1875,0,4.28084e-313,nan
-00:04:03:839,,-1.27097,0,32.3465,1.00536,1,32.9435,-106.914,N 32° 56.6085',W 106° 54.8454',-0.9375,0.875,-0.1875,0.875,-0.9375,-0.1875,0,4.28084e-313,nan
-00:04:04:739,,-0.635493,0.63548,32.3516,1.00552,1,32.9435,-106.914,N 32° 56.6085',W 106° 54.8454',-1.125,0.8125,-0.25,0.8125,-1.125,-0.25,0,4.28084e-313,nan
-00:04:05:655,,-1.27097,-0.63548,32.2036,1.00092,1,32.9435,-106.914,N 32° 56.6085',W 106° 54.8453',-0.4375,0.9375,-0.25,0.9375,-0.4375,-0.25,0,4.28084e-313,nan
-00:04:06:555,,-0.635493,0.63548,32.1486,0.999209,1,32.9435,-106.914,N 32° 56.6085',W 106° 54.8453',-0.3125,0.9375,-0.3125,0.9375,-0.3125,-0.3125,0,4.28084e-313,nan
-00:04:07:471,,-1.27097,-0.63548,32.1759,1.00006,1,32.9435,-106.914,N 32° 56.6085',W 106° 54.8453',-0.5625,1,-0.125,1,-0.5625,-0.125,0,4.28084e-313,nan
-00:04:08:371,,-1.27097,0,32.128,0.99857,1,32.9435,-106.914,N 32° 56.6085',W 106° 54.8453',-0.3125,1,0,1,-0.3125,0,0,4.28084e-313,nan
-00:04:09:287,,-0.953234,0.317739,32.2599,1.00267,1,32.9435,-106.914,N 32° 56.6085',W 106° 54.8453',-0.625,0.9375,0,0.9375,-0.625,0,0,4.28084e-313,nan
-00:04:10:202,,-0.953234,0,32.223,1.00152,1,32.9435,-106.914,N 32° 56.6085',W 106° 54.8453',-0.375,1.0625,-0.1875,1.0625,-0.375,-0.1875,0,4.28084e-313,nan
-00:04:11:102,,-0.953234,0,32.2654,1.00284,1,32.9435,-106.914,N 32° 56.6085',W 106° 54.8453',-0.4375,1.0625,-0.1875,1.0625,-0.4375,-0.1875,0,4.28084e-313,nan
-00:04:12:006,,-0.953234,0,32.1073,0.997926,1,32.9435,-106.914,N 32° 56.6085',W 106° 54.8453',-0.8125,1.0625,-0.125,1.0625,-0.8125,-0.125,0,4.28084e-313,nan
-00:04:12:917,,-1.58871,-0.635474,32.2447,1.0022,1,32.9435,-106.914,N 32° 56.6085',W 106° 54.8453',-0.5,0.9375,-0.125,0.9375,-0.5,-0.125,0,4.28084e-313,nan
-00:04:13:817,,-0.953234,0.635474,32.256,1.00255,1,32.9435,-106.914,N 32° 56.6085',W 106° 54.8453',-0.5625,0.9375,-0.25,0.9375,-0.5625,-0.25,0,4.28084e-313,nan
-00:04:14:732,,-1.27097,-0.317739,32.1451,0.999101,1,32.9435,-106.914,N 32° 56.6085',W 106° 54.8453',-0.375,0.9375,-0.125,0.9375,-0.375,-0.125,0,4.28084e-313,nan
-00:04:15:632,,-1.58871,-0.317736,32.2942,1.00374,1,32.9435,-106.914,N 32° 56.6085',W 106° 54.8453',-0.125,1,-0.1875,1,-0.125,-0.1875,0,4.28084e-313,nan
-00:04:16:548,,-0.953234,0.635474,28.8443,0.89651,1,32.9435,-106.914,N 32° 56.6085',W 106° 54.8453',-0.75,1.625,-0.375,1.625,-0.75,-0.375,0,4.28084e-313,nan
-00:04:17:465,,-0.953234,0,32.062,0.996519,1,32.9435,-106.914,N 32° 56.6085',W 106° 54.8454',0.75,0.8125,0.25,0.8125,0.75,0.25,0,4.28084e-313,nan
-00:04:18:381,,-0.953234,0,31.9742,0.993791,1,32.9435,-106.914,N 32° 56.6086',W 106° 54.8454',0.1875,0.8125,-0.1875,0.8125,0.1875,-0.1875,0,4.28084e-313,nan
-00:04:19:296,,-1.27097,-0.317739,31.9773,0.993888,1,32.9435,-106.914,N 32° 56.6086',W 106° 54.8454',-1.25,0.875,0.0625,0.875,-1.25,0.0625,0,4.28084e-313,nan
-00:04:20:197,,-0.953234,0.317739,32.2868,1.00351,1,32.9435,-106.914,N 32° 56.6086',W 106° 54.8454',-0.6875,1.1875,-0.125,1.1875,-0.6875,-0.125,0,4.28084e-313,nan
-00:04:21:098,,-1.27097,-0.317739,32.5324,1.01114,1,32.9435,-106.914,N 32° 56.6086',W 106° 54.8454',-0.3125,0.9375,0.1875,0.9375,-0.3125,0.1875,0,4.28084e-313,nan
-00:04:22:000,,-0.953234,0.317739,32.2587,1.00263,1,32.9435,-106.914,N 32° 56.6086',W 106° 54.8454',-0.5625,0.875,-0.0625,0.875,-0.5625,-0.0625,0,4.28084e-313,nan
-00:04:22:902,,-1.27097,-0.317739,32.2453,1.00222,1,32.9435,-106.914,N 32° 56.6086',W 106° 54.8453',-0.125,0.9375,-0.1875,0.9375,-0.125,-0.1875,0,4.28084e-313,nan
-00:04:23:803,,-1.58871,-0.317736,32.1022,0.997767,1,32.9435,-106.914,N 32° 56.6086',W 106° 54.8453',0.0625,0.8125,-0.4375,0.8125,0.0625,-0.4375,0,4.28084e-313,nan
-00:04:24:706,,-0.635493,0.953216,32.2453,1.00222,1,32.9435,-106.914,N 32° 56.6086',W 106° 54.8453',-0.25,1.125,0,1.125,-0.25,0,0,4.28084e-313,nan
-00:04:25:609,,-1.58871,-0.953216,32.0293,0.995501,1,32.9435,-106.914,N 32° 56.6085',W 106° 54.8452',-0.625,1,0,1,-0.625,0,0,4.28084e-313,nan
-00:04:26:512,,-1.58871,0,32.0793,0.997055,1,32.9435,-106.914,N 32° 56.6085',W 106° 54.8452',-0.1875,0.9375,-0.125,0.9375,-0.1875,-0.125,0,4.28084e-313,nan
-00:04:27:424,,-2.22417,-0.635462,32.0948,0.99754,1,32.9435,-106.914,N 32° 56.6085',W 106° 54.8451',-0.6875,1,-0.375,1,-0.6875,-0.375,0,4.28084e-313,nan
-00:04:28:324,,-0.635493,1.58868,32.2555,1.00253,1,32.9435,-106.914,N 32° 56.6085',W 106° 54.8451',-1.1875,0.75,-0.0625,0.75,-1.1875,-0.0625,0,4.28084e-313,nan
-00:04:29:240,,-0.635493,0,32.1583,0.999513,1,32.9435,-106.914,N 32° 56.6085',W 106° 54.845',0,1.1875,-0.125,1.1875,0,-0.125,0,4.28084e-313,nan
-00:04:30:156,,-1.27097,-0.63548,32.1493,0.999231,1,32.9435,-106.914,N 32° 56.6085',W 106° 54.845',-0.4375,0.8125,-0.25,0.8125,-0.4375,-0.25,0,4.28084e-313,nan
-00:04:31:072,,-1.58871,-0.317736,32.143,0.999036,1,32.9435,-106.914,N 32° 56.6085',W 106° 54.845',0,1.1875,0,1.1875,0,0,0,4.28084e-313,nan
-00:04:31:989,,-1.58871,0,32.3375,1.00508,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.845',-0.8125,1,-0.0625,1,-0.8125,-0.0625,0,4.28084e-313,nan
-00:04:32:905,,-0.635493,0.953216,32.0884,0.997339,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8449',-0.8125,0.875,0,0.875,-0.8125,0,0,4.28084e-313,nan
-00:04:33:820,,-1.58871,-0.953216,32.5427,1.01146,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8449',-0.375,0.875,0.0625,0.875,-0.375,0.0625,0,4.28084e-313,nan
-00:04:34:720,,-1.90644,-0.317732,32.4179,1.00758,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8449',-3.5625,0.9375,0,0.9375,-3.5625,0,0,4.28084e-313,nan
-00:04:35:636,,-1.27097,0.635468,32.3293,1.00483,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8449',0.375,1.1875,-0.1875,1.1875,0.375,-0.1875,0,4.28084e-313,nan
-00:04:36:552,,-1.58871,-0.317736,32.1417,0.998996,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8449',-0.6875,0.9375,-0.1875,0.9375,-0.6875,-0.1875,0,4.28084e-313,nan
-00:04:37:468,,-1.90644,-0.317732,32.2707,1.00301,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8449',0,1.0625,-0.125,1.0625,0,-0.125,0,4.28084e-313,nan
-00:04:38:384,,-1.58871,0.317732,32.1734,0.999981,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8449',-0.25,1.125,-0.125,1.125,-0.25,-0.125,0,4.28084e-313,nan
-00:04:39:301,,-0.635493,0.953216,32.1146,0.998153,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8449',-0.375,1,-0.1875,1,-0.375,-0.1875,0,4.28084e-313,nan
-00:04:40:217,,-1.27097,-0.63548,36.215,1.1256,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8449',-0.125,0.875,-0.25,0.875,-0.125,-0.25,0,4.28084e-313,nan
-00:04:41:133,,-1.90644,-0.635468,32.0735,0.996878,1,32.9435,-106.914,N 32° 56.6085',W 106° 54.8449',-0.375,1.125,0,1.125,-0.375,0,0,4.28084e-313,nan
-00:04:42:036,,-1.27097,0.635468,32.1354,0.9988,1,32.9435,-106.914,N 32° 56.6085',W 106° 54.8449',-0.5625,1.0625,-0.0625,1.0625,-0.5625,-0.0625,0,4.28084e-313,nan
-00:04:42:948,,-0.953234,0.317739,32.0928,0.997476,1,32.9435,-106.914,N 32° 56.6085',W 106° 54.8449',-0.25,1,-0.0625,1,-0.25,-0.0625,0,4.28084e-313,nan
-00:04:43:864,,-1.27097,-0.317739,32.2169,1.00133,1,32.9435,-106.914,N 32° 56.6086',W 106° 54.845',-0.625,1.125,-0.125,1.125,-0.625,-0.125,0,4.28084e-313,nan
-00:04:44:780,,-1.58871,-0.317736,32.244,1.00218,1,32.9435,-106.914,N 32° 56.6086',W 106° 54.845',-0.625,0.9375,-0.125,0.9375,-0.625,-0.125,0,4.28084e-313,nan
-00:04:45:680,,-1.90644,-0.317732,32.2197,1.00142,1,32.9435,-106.914,N 32° 56.6086',W 106° 54.845',-0.375,1.125,-0.1875,1.125,-0.375,-0.1875,0,4.28084e-313,nan
-00:04:46:596,,-1.58871,0.317732,32.1372,0.998855,1,32.9435,-106.914,N 32° 56.6086',W 106° 54.845',-0.75,1,-0.125,1,-0.75,-0.125,0,4.28084e-313,nan
-00:04:47:512,,-1.90644,-0.317732,32.2533,1.00247,1,32.9435,-106.914,N 32° 56.6086',W 106° 54.845',-0.625,1.0625,-0.125,1.0625,-0.625,-0.125,0,4.28084e-313,nan
-00:04:48:428,,-0.635493,1.27095,32.1799,1.00018,1,32.9435,-106.914,N 32° 56.6086',W 106° 54.8449',-0.5625,1.125,-0.125,1.125,-0.5625,-0.125,0,4.28084e-313,nan
-00:04:49:344,,-0.635493,0,32.1664,0.999763,1,32.9435,-106.914,N 32° 56.6086',W 106° 54.8449',-0.5,0.875,0,0.875,-0.5,0,0,4.28084e-313,nan
-00:04:50:244,,-1.58871,-0.953216,32.2141,1.00125,1,32.9435,-106.914,N 32° 56.6087',W 106° 54.8449',-0.5625,0.9375,-0.125,0.9375,-0.5625,-0.125,0,4.28084e-313,nan
-00:04:51:159,,-1.58871,0,32.1583,0.999513,1,32.9435,-106.914,N 32° 56.6087',W 106° 54.8449',-0.0625,1.125,-0.1875,1.125,-0.0625,-0.1875,0,4.28084e-313,nan
-00:04:52:059,,-1.90644,-0.317732,32.1841,1.00031,1,32.9435,-106.914,N 32° 56.6087',W 106° 54.8449',-0.1875,1,-0.3125,1,-0.1875,-0.3125,0,4.28084e-313,nan
-00:04:52:975,,-1.90644,0,32.267,1.00289,0,32.9435,-106.914,N 32° 56.6088',W 106° 54.8449',-0.1875,1.125,-0.0625,1.125,-0.1875,-0.0625,0,4.28084e-313,nan
-00:04:53:891,,-1.90644,0,32.2769,1.0032,1,32.9435,-106.914,N 32° 56.6088',W 106° 54.8449',-0.9375,1,-0.125,1,-0.9375,-0.125,0,4.28084e-313,nan
-00:04:54:807,,-1.27097,0.635468,32.1606,0.999582,1,32.9435,-106.914,N 32° 56.6088',W 106° 54.8449',-0.5,1.0625,-0.25,1.0625,-0.5,-0.25,0,4.28084e-313,nan
-00:04:55:708,,-1.58871,-0.317736,32.1888,1.00046,1,32.9435,-106.914,N 32° 56.6088',W 106° 54.8449',-1.4375,0.875,-0.25,0.875,-1.4375,-0.25,0,4.28084e-313,nan
-00:04:56:609,,-1.27097,0.317736,32.1846,1.00033,1,32.9435,-106.914,N 32° 56.6088',W 106° 54.8449',-1.3125,1,-0.0625,1,-1.3125,-0.0625,0,4.28084e-313,nan
-00:04:57:510,,-1.58871,-0.317736,32.3992,1.007,1,32.9435,-106.914,N 32° 56.6088',W 106° 54.8449',-0.6875,0.875,-0.25,0.875,-0.6875,-0.25,0,4.28084e-313,nan
-00:04:58:411,,-0.953234,0.635474,36.1859,1.12469,1,32.9435,-106.914,N 32° 56.6088',W 106° 54.8449',-1.0625,1.0625,15.875,1.0625,-1.0625,15.875,0,4.28084e-313,nan
-00:04:59:313,,-1.58871,-0.635474,32.1385,0.998896,1,32.9435,-106.914,N 32° 56.6089',W 106° 54.8449',-0.25,1,-0.375,1,-0.25,-0.375,0,4.28084e-313,nan
-00:05:00:214,,-0.953234,0.635474,32.1987,1.00077,1,32.9435,-106.914,N 32° 56.6089',W 106° 54.8449',-1.125,0.9375,-0.0625,0.9375,-1.125,-0.0625,0,4.28084e-313,nan
-00:05:01:115,,-1.58871,-0.635474,32.1413,0.998984,1,32.9435,-106.914,N 32° 56.6089',W 106° 54.8448',-0.625,0.8125,-0.3125,0.8125,-0.625,-0.3125,0,4.28084e-313,nan
-00:05:02:016,,-1.58871,0,32.1997,1.0008,1,32.9435,-106.914,N 32° 56.6089',W 106° 54.8448',-0.75,0.9375,0,0.9375,-0.75,0,0,4.28084e-313,nan
-00:05:02:917,,-1.27097,0.317736,32.2319,1.0018,1,32.9435,-106.914,N 32° 56.6089',W 106° 54.8448',-0.75,0.9375,-0.125,0.9375,-0.75,-0.125,0,4.28084e-313,nan
-00:05:03:818,,-0.317748,0.953225,32.2653,1.00284,1,32.9435,-106.914,N 32° 56.609',W 106° 54.8448',-0.5625,1,0,1,-0.5625,0,0,4.28084e-313,nan
-00:05:04:719,,-1.58871,-1.27096,32.2042,1.00094,0,32.9435,-106.914,N 32° 56.609',W 106° 54.8448',-0.375,1.125,-0.3125,1.125,-0.375,-0.3125,0,4.28084e-313,nan
-00:05:05:619,,-1.90644,-0.317732,32.1409,0.99897,1,32.9435,-106.914,N 32° 56.609',W 106° 54.8448',-0.6875,0.875,-0.1875,0.875,-0.6875,-0.1875,0,4.28084e-313,nan
-00:05:06:520,,-1.58871,0.317732,32.1872,1.00041,1,32.9435,-106.914,N 32° 56.609',W 106° 54.8448',-0.3125,0.9375,-0.25,0.9375,-0.3125,-0.25,0,4.28084e-313,nan
-00:05:07:421,,-1.58871,0,32.2155,1.00129,1,32.9435,-106.914,N 32° 56.6089',W 106° 54.8448',-0.5,1.0625,-0.25,1.0625,-0.5,-0.25,0,4.28084e-313,nan
-00:05:08:321,,-0.953234,0.635474,32.1884,1.00045,1,32.9435,-106.914,N 32° 56.6089',W 106° 54.8448',-0.625,0.875,0,0.875,-0.625,0,0,4.28084e-313,nan
-00:05:09:222,,-1.58871,-0.635474,32.2082,1.00106,1,32.9435,-106.914,N 32° 56.6089',W 106° 54.8448',-0.4375,0.9375,-0.125,0.9375,-0.4375,-0.125,0,4.28084e-313,nan
-00:05:10:122,,-1.90644,-0.317732,32.2022,1.00088,1,32.9435,-106.914,N 32° 56.6089',W 106° 54.8448',-0.5,1.125,-0.0625,1.125,-0.5,-0.0625,0,4.28084e-313,nan
-00:05:11:023,,-0.953234,0.953207,32.2965,1.00381,1,32.9435,-106.914,N 32° 56.6089',W 106° 54.8448',-0.625,1.0625,-0.1875,1.0625,-0.625,-0.1875,0,4.28084e-313,nan
-00:05:11:924,,-0.953234,0,32.1808,1.00021,1,32.9435,-106.914,N 32° 56.6089',W 106° 54.8447',-0.4375,0.875,-0.25,0.875,-0.4375,-0.25,0,4.28084e-313,nan
-00:05:12:825,,-1.58871,-0.635474,32.202,1.00087,1,32.9435,-106.914,N 32° 56.6089',W 106° 54.8447',-0.5625,1,0,1,-0.5625,0,0,4.28084e-313,nan
-00:05:13:727,,-1.27097,0.317736,32.2321,1.0018,1,32.9435,-106.914,N 32° 56.6089',W 106° 54.8447',-0.5625,1.1875,-0.1875,1.1875,-0.5625,-0.1875,0,4.28084e-313,nan
-00:05:14:627,,-1.27097,0,32.295,1.00376,1,32.9435,-106.914,N 32° 56.6089',W 106° 54.8447',-0.25,0.875,-0.0625,0.875,-0.25,-0.0625,0,4.28084e-313,nan
-00:05:15:528,,-0.953234,0.317739,28.2271,0.877327,1,32.9435,-106.914,N 32° 56.6089',W 106° 54.8447',-0.5,1,-0.0625,1,-0.5,-0.0625,0,4.28084e-313,nan
-00:05:16:430,,-1.58871,-0.635474,32.1853,1.00035,1,32.9435,-106.914,N 32° 56.6088',W 106° 54.8447',-0.625,1,-0.1875,1,-0.625,-0.1875,0,4.28084e-313,nan
-00:05:17:332,,-0.953234,0.635474,32.1537,0.999369,1,32.9435,-106.914,N 32° 56.6088',W 106° 54.8447',-0.375,1,-0.1875,1,-0.375,-0.1875,0,4.28084e-313,nan
-00:05:18:233,,-0.953234,0,32.2189,1.0014,1,32.9435,-106.914,N 32° 56.6088',W 106° 54.8447',-0.75,1.0625,-0.25,1.0625,-0.75,-0.25,0,4.28084e-313,nan
-00:05:19:135,,-1.27097,-0.317739,32.1839,1.00031,1,32.9435,-106.914,N 32° 56.6088',W 106° 54.8447',-0.5,1.125,-0.1875,1.125,-0.5,-0.1875,0,4.28084e-313,nan
-00:05:20:035,,-2.22417,-0.953197,32.1988,1.00077,1,32.9435,-106.914,N 32° 56.6088',W 106° 54.8448',-0.6875,0.875,-0.0625,0.875,-0.6875,-0.0625,0,4.28084e-313,nan
-00:05:20:936,,-1.90644,0.317729,32.1882,1.00044,1,32.9435,-106.914,N 32° 56.6088',W 106° 54.8448',-0.4375,1.0625,0,1.0625,-0.4375,0,0,4.28084e-313,nan
-00:05:21:839,,-0.953234,0.953207,32.1532,0.999354,1,32.9435,-106.914,N 32° 56.6088',W 106° 54.8448',-0.5,0.9375,0,0.9375,-0.5,0,0,4.28084e-313,nan
-00:05:22:740,,-1.27097,-0.317739,32.2159,1.0013,1,32.9435,-106.914,N 32° 56.6087',W 106° 54.8448',-0.4375,1.125,-0.125,1.125,-0.4375,-0.125,0,4.28084e-313,nan
-00:05:23:642,,-1.58871,-0.317736,32.2054,1.00098,1,32.9435,-106.914,N 32° 56.6087',W 106° 54.8449',-0.4375,1.1875,-0.0625,1.1875,-0.4375,-0.0625,0,4.28084e-313,nan
-00:05:24:543,,-0.953234,0.635474,32.2339,1.00186,1,32.9435,-106.914,N 32° 56.6087',W 106° 54.8449',-0.5625,1.125,-0.25,1.125,-0.5625,-0.25,0,4.28084e-313,nan
-00:05:25:444,,-1.58871,-0.635474,32.1402,0.99895,1,32.9435,-106.914,N 32° 56.6087',W 106° 54.8449',-0.4375,1,-0.125,1,-0.4375,-0.125,0,4.28084e-313,nan
-00:05:26:346,,-1.27097,0.317736,36.2068,1.12534,1,32.9435,-106.914,N 32° 56.6087',W 106° 54.8449',-0.5625,0.9375,-0.0625,0.9375,-0.5625,-0.0625,0,4.28084e-313,nan
-00:05:27:248,,-1.27097,0,32.2925,1.00368,1,32.9435,-106.914,N 32° 56.6087',W 106° 54.845',-0.4375,1.0625,-0.1875,1.0625,-0.4375,-0.1875,0,4.28084e-313,nan
-00:05:28:148,,-1.27097,0,32.1537,0.99937,1,32.9435,-106.914,N 32° 56.6087',W 106° 54.845',-0.5625,0.875,0,0.875,-0.5625,0,0,4.28084e-313,nan
-00:05:29:050,,-1.58871,-0.317736,32.1433,0.999047,1,32.9435,-106.914,N 32° 56.6087',W 106° 54.845',-0.3125,1,-0.25,1,-0.3125,-0.25,0,4.28084e-313,nan
-00:05:29:951,,-1.58871,0,28.1964,0.876371,1,32.9435,-106.914,N 32° 56.6087',W 106° 54.845',-0.375,0.875,-0.0625,0.875,-0.375,-0.0625,0,4.28084e-313,nan
-00:05:30:852,,-1.27097,0.317736,32.1489,0.99922,1,32.9435,-106.914,N 32° 56.6087',W 106° 54.8451',-0.5,0.9375,-0.125,0.9375,-0.5,-0.125,0,4.28084e-313,nan
-00:05:31:753,,-1.58871,-0.317736,32.171,0.999906,1,32.9435,-106.914,N 32° 56.6087',W 106° 54.8451',-0.3125,0.875,-0.1875,0.875,-0.3125,-0.1875,0,4.28084e-313,nan
-00:05:32:655,,-1.58871,0,32.1658,0.999746,1,32.9435,-106.914,N 32° 56.6088',W 106° 54.8451',-0.5,1.0625,-0.0625,1.0625,-0.5,-0.0625,0,4.28084e-313,nan
-00:05:33:555,,-1.58871,0,32.1995,1.00079,1,32.9435,-106.914,N 32° 56.6088',W 106° 54.8451',-0.625,0.875,0,0.875,-0.625,0,0,4.28084e-313,nan
-00:05:34:456,,-1.27097,0.317736,32.276,1.00317,1,32.9435,-106.914,N 32° 56.6088',W 106° 54.8451',-0.4375,0.8125,0,0.8125,-0.4375,0,0,4.28084e-313,nan
-00:05:35:357,,-1.58871,-0.317736,32.1668,0.999776,1,32.9435,-106.914,N 32° 56.6088',W 106° 54.8451',-0.5,1.0625,-0.1875,1.0625,-0.5,-0.1875,0,4.28084e-313,nan
-00:05:36:259,,-1.58871,0,32.2798,1.00329,1,32.9435,-106.914,N 32° 56.6088',W 106° 54.8451',-0.5625,1.125,-0.0625,1.125,-0.5625,-0.0625,0,4.28084e-313,nan
-00:05:37:161,,-1.27097,0.317736,32.1865,1.00039,1,32.9435,-106.914,N 32° 56.6088',W 106° 54.8451',-0.375,1,-0.1875,1,-0.375,-0.1875,0,4.28084e-313,nan
-00:05:38:062,,-1.27097,0,32.1974,1.00073,1,32.9435,-106.914,N 32° 56.6088',W 106° 54.8451',-0.5,0.9375,-0.3125,0.9375,-0.5,-0.3125,0,4.28084e-313,nan
-00:05:38:964,,-2.22417,-0.953197,32.2798,1.00329,1,32.9435,-106.914,N 32° 56.6088',W 106° 54.8451',-0.625,0.9375,0,0.9375,-0.625,0,0,4.28084e-313,nan
-00:05:39:865,,-1.58871,0.635462,32.2147,1.00126,0,32.9435,-106.914,N 32° 56.6088',W 106° 54.8451',-0.4375,1,0,1,-0.4375,0,0,4.28084e-313,nan
-00:05:40:767,,-1.90644,-0.317732,32.2301,1.00175,1,32.9435,-106.914,N 32° 56.6088',W 106° 54.845',-0.5625,0.875,-0.125,0.875,-0.5625,-0.125,0,4.28084e-313,nan
-00:05:41:669,,-1.27097,0.635468,32.1673,0.999792,1,32.9435,-106.914,N 32° 56.6087',W 106° 54.845',-0.6875,1.0625,-0.125,1.0625,-0.6875,-0.125,0,4.28084e-313,nan
-00:05:42:569,,-0.953234,0.317739,32.1935,1.0006,1,32.9435,-106.914,N 32° 56.6087',W 106° 54.845',-0.375,1.0625,-0.3125,1.0625,-0.375,-0.3125,0,4.28084e-313,nan
-00:05:43:470,,-1.27097,-0.317739,32.2169,1.00133,1,32.9435,-106.914,N 32° 56.6087',W 106° 54.8449',-0.5625,1.0625,-0.125,1.0625,-0.5625,-0.125,0,4.28084e-313,nan
-00:05:44:371,,-1.58871,-0.317736,32.2202,1.00143,0,32.9435,-106.914,N 32° 56.6087',W 106° 54.8449',-0.5,1.25,-0.125,1.25,-0.5,-0.125,0,4.28084e-313,nan
-00:05:45:271,,-2.22417,-0.635462,32.2211,1.00146,1,32.9435,-106.914,N 32° 56.6087',W 106° 54.8448',-0.5,1.125,-0.1875,1.125,-0.5,-0.1875,0,4.28084e-313,nan
-00:05:46:174,,-1.90644,0.317729,32.2473,1.00228,1,32.9435,-106.914,N 32° 56.6087',W 106° 54.8448',-0.5,1,-0.1875,1,-0.5,-0.1875,0,4.28084e-313,nan
-00:05:47:074,,-0.953234,0.953207,32.2058,1.00099,1,32.9435,-106.914,N 32° 56.6087',W 106° 54.8448',-0.4375,0.9375,-0.125,0.9375,-0.4375,-0.125,0,4.28084e-313,nan
-00:05:47:991,,-1.58871,-0.635474,32.3406,1.00518,1,32.9435,-106.914,N 32° 56.6087',W 106° 54.8447',-0.5625,1.1875,-0.1875,1.1875,-0.5625,-0.1875,0,4.28084e-313,nan
-00:05:48:907,,-1.90644,-0.317732,32.1675,0.999799,1,32.9435,-106.914,N 32° 56.6087',W 106° 54.8447',-0.625,0.875,-0.1875,0.875,-0.625,-0.1875,0,4.28084e-313,nan
-00:05:49:823,,-1.58871,0.317732,32.1823,1.00026,1,32.9435,-106.914,N 32° 56.6087',W 106° 54.8447',-0.5,0.9375,-0.25,0.9375,-0.5,-0.25,0,4.28084e-313,nan
-00:05:50:738,,-1.58871,0,32.173,0.999969,1,32.9435,-106.914,N 32° 56.6087',W 106° 54.8447',-0.5,0.9375,-0.0625,0.9375,-0.5,-0.0625,0,4.28084e-313,nan
-00:05:51:655,,-1.90644,-0.317732,32.2129,1.00121,1,32.9435,-106.914,N 32° 56.6087',W 106° 54.8446',-0.5,1,-0.1875,1,-0.5,-0.1875,0,4.28084e-313,nan
-00:05:52:570,,-1.58871,0.317732,32.1208,0.998347,1,32.9435,-106.914,N 32° 56.6088',W 106° 54.8446',-0.4375,0.9375,-0.125,0.9375,-0.4375,-0.125,0,4.28084e-313,nan
